Mininum Longitude,Minimum Latitude,Maximum Longitude,Maximum Latitude,Percent Vegetation Loss,Percent Bare Initial,Percent Significant VH Values,Average NIR/G,Average SWIR1/B,NASA Elev,GEDI Elev,Elev Loss,GEDI Qual. Flag,B5 Value,B6 Value,Status
-115.83972803952076,35.09511563310687,-115.83697844774112,35.09736482769548,0,99.93166012506546,19.452194885337857,0.19607551625542655,0.41215762930266986,863.63904617226,-999,-999,-999,0.2080916076111773,0.21297829186937214,Pass
-115.82872967240218,35.09511563310687,-115.82598008062253,35.09736482769548,0,99.82932527574462,91.83572642511496,0.1765173071239294,0.384165251494238,806.1819563415305,-999,-999,-999,0.2555548062555163,0.26017745494545913,Pass
-115.82048089706323,35.09511563310687,-115.81773130528359,35.09736482769548,0,99.93166178713999,24.177152101703108,0.18961183801758677,0.3984062244525703,851.7599208176039,-999,-999,-999,0.274014983147167,0.27736502027575294,Pass
-115.81773130528359,35.09511563310687,-115.81498171350394,35.09736482769548,0,99.88049269999019,42.02201520300341,0.19088829871024823,0.4004197851195731,854.397771228587,-999,-999,-999,0.27207736254741177,0.2757612859400549,Pass
-115.806732938165,35.09511563310687,-115.80398334638535,35.09736482769548,0,99.93166178712322,99.94546939855714,0.18417753292633263,0.41087438939010473,887.253567811435,-999,-999,-999,0.2583708727680547,0.2631931891303969,Pass
-115.79848416282606,35.09511563310687,-115.79573457104641,35.09736482769548,0,99.93166012529299,68.93906738052002,0.1903737378483056,0.38646095330551844,950.6276585949728,-999,-999,-999,0.2511542917591455,0.2573354268571951,Pass
-115.79573457104641,35.09511563310687,-115.79298497926676,35.09736482769548,0,99.778156188109,83.09989691233832,0.1801037953927902,0.3822728551739975,958.5832067394005,-999,-999,-999,0.2560090446426578,0.26152999271936295,Pass
-115.78473620392782,35.09511563310687,-115.78198661214817,35.09736482769548,0,99.98282921243357,56.408521486142995,0.17601803262349192,0.3718513464053775,1054.191519727452,-999,-999,-999,0.2467917164554464,0.2519126807307775,Pass
-115.77648742858888,35.09511563310687,-115.77373783680923,35.09736482769548,0,99.88049269979989,58.70629634145325,0.17288062223851386,0.3520890315197719,1148.991066083352,994.7273087612418,-142.74021201909974,-999,0.24946399134136304,0.2556077151624131,Pass
-115.77373783680923,35.09511563310687,-115.77098824502959,35.09736482769548,0,99.93166012617115,70.16844056654992,0.16812210607050548,0.3575649207381216,1211.3137688164613,994.4094848632812,-173.56866455078125,-999,0.2520504758569352,0.2583096544754336,Pass
-115.76823865324994,35.09511563310687,-115.76548906147029,35.09736482769548,0,99.88049270067012,81.54329032233231,0.16885515283263464,0.38164080305796866,1249.9041524721474,1206.5588936483052,-2.545768795156838,0.9812030075187971,0.2459494464986445,0.25375759438808937,Pass
-115.76548906147029,35.09511563310687,-115.76273946969064,35.09736482769548,0,99.93166012545038,88.93001938720658,0.17210945825180318,0.37557042150599157,1275.9353190313966,974.399807712357,-273.92168699258923,-999,0.24715566075763035,0.25580849470589984,Pass
-115.76273946969064,35.09511563310687,-115.759989877911,35.09736482769548,0,99.88049270082314,41.51073593975506,0.1829040718508579,0.3943107819809553,1286.4741641337382,1072.2893366934684,-189.5808340934327,0.3527918781725888,0.2313691030607428,0.23944635619294563,Pass
-115.75724028613135,35.09511563310687,-115.7544906943517,35.09736482769548,0,99.82932527467263,87.96281387157353,0.18565769401501805,0.4067201894282221,1265.1238717995946,1221.1610107421875,-1.1920166015625,1,0.2267239068294126,0.23551832968829553,Pass
-115.7544906943517,35.09511563310687,-115.75174110257205,35.09736482769548,0,99.88049270088784,91.72992519323952,0.1843440445012287,0.39862379408893406,1281.4231194181011,-999,-999,-999,0.22652836848828417,0.23573066871825232,Pass
-115.75174110257205,35.09511563310687,-115.74899151079241,35.09736482769548,0,99.82932361259353,79.78871704885127,0.18334135522640785,0.39729265409590675,1299.1758044468993,949.5706745158784,-317.4295355915908,0.002904162633107454,0.22194125366447195,0.23056703867739742,Pass
-115.74899151079241,35.09511563310687,-115.74624191901276,35.09736482769548,0,99.93166178794284,36.60147492211191,0.17109607935722607,0.3815289352657061,1305.1152198940822,1218.6969163774002,-59.86095998361005,0.7806191117092867,0.21913575741674332,0.22547543022905342,Pass
-115.74074273545347,35.09511563310687,-115.73799314367382,35.09736482769548,0,99.77815618838967,8.9110553945148,0.1807347735938876,0.37813423641676597,1253.8676917410914,1054.655073714056,-175.65595631318936,0.2142857142857143,0.25723801502972093,0.26357761020414766,Pass
-115.73524355189417,35.09511563310687,-115.73249396011452,35.09736482769548,0,99.93166012616679,93.29562184738698,0.19594561163618018,0.40006396322862714,1198.776938662736,-999,-999,-999,0.24912397935505912,0.2569326943427136,Pass
-115.73249396011452,35.09511563310687,-115.72974436833488,35.09736482769548,0,99.82932527464114,90.63391992454906,0.18208934812968905,0.3719835303697115,1187.7369947518644,-999,-999,-999,0.2500368693074238,0.25641514309822044,Pass
-115.83147926418182,35.092866438518264,-115.82872967240218,35.09511563310687,0,99.93158877695949,27.506568989030495,0.18189903523754372,0.40715314016152604,810.5246294079739,-999,-999,-999,0.21756227340685602,0.22118200312389788,Pass
-115.82323048884288,35.092866438518264,-115.82048089706323,35.09511563310687,0,100.03392633891887,70.27889624553531,0.18688106924121944,0.4172546600573633,815.3857662385495,-999,-999,-999,0.261248424590929,0.2660134929864185,Pass
-115.82048089706323,35.092866438518264,-115.81773130528359,35.09511563310687,0,100.03392578425583,87.83857171104484,0.17294520929894314,0.3789814530446,822.6715311665596,-999,-999,-999,0.2884953104407835,0.2917117930536128,Pass
