Mininum Longitude,Minimum Latitude,Maximum Longitude,Maximum Latitude,Percent Vegetation Loss,Percent Bare Initial,Percent Significant VH Values,Average NIR/G,Average SWIR1/B,NASA Elev,GEDI Elev,Elev Loss,GEDI Qual. Flag,B5 Value,B6 Value,Status
-115.42497184295758,35.31946546588614,-115.4222141060041,35.32171466047488,0,100.04963189948639,100.01795080730828,0.2543074284002421,0.5331521233091417,1036.8107810275953,-999,-999,-999,0.27806872226172646,0.2932100451394289,Pass
-115.4222141060041,35.31946546588614,-115.41945636905064,35.32171466047488,0,100.04963189834622,100.05009318507012,0.256691638086165,0.5348685240408194,1032.2145219068614,940.6947325370077,-61.64506411070889,0.899483325504932,0.2827541107218066,0.2982909898556817,Pass
-115.40566768428329,35.31946546588614,-115.40290994732982,35.32171466047488,0,99.9475928769775,100.01335909817666,0.25730798679035877,0.5206125778429537,1013.9989892028484,-999,-999,-999,0.2704827811365957,0.2898983740496253,Pass
-115.37533257779512,35.31946546588614,-115.37257484084165,35.32171466047488,0,100.0496318992814,100.05009318600531,0.2722810732780649,0.5369403169118773,1034.3085013548887,-999,-999,-999,0.2860503592576059,0.30713925017529914,Pass
-115.36430162998124,35.31946546588614,-115.36154389302777,35.32171466047488,0,100.04963189853167,100.01795080635387,0.2737303626394491,0.5364242017956696,1053.981130342959,-999,-999,-999,0.2748630858452213,0.2953333209975342,Pass
-115.34499747130695,35.31946546588614,-115.34223973435348,35.32171466047488,0,100.04963189962204,100.05009318634596,0.25619206675249084,0.5267186888676622,1082.1559843785894,-999,-999,-999,0.26449136506835985,0.2810228428785815,Pass
-115.33672426044654,35.31946546588614,-115.33396652349307,35.32171466047488,0,99.99861266709367,87.86812315077243,0.2480917605996617,0.49936312815133266,1094.8620372921837,-999,-999,-999,0.2568602666315592,0.2726512740785919,Pass
-115.4222141060041,35.3172162712974,-115.41945636905064,35.31946546588614,0,99.79439151887703,98.7873037855392,0.2630686027746955,0.5396846392577602,1037.9808911345888,988.7956879382995,-19.096010062951112,0.9641294838145231,0.2785372875544951,0.2947708616163512,Pass
-115.38912126256247,35.3172162712974,-115.386363525609,35.31946546588614,0,99.79439151874952,99.9673940036945,0.27617569739279657,0.5227158273006512,1022.4103035033751,-999,-999,-999,0.2796894833592707,0.30299735955774576,Pass
-115.3505129452139,35.3172162712974,-115.34775520826042,35.31946546588614,0,99.79439151992644,99.96739400487343,0.24994561913106772,0.4982870649108346,1082.1309480066145,-999,-999,-999,0.2920433731960893,0.30827222344308186,Pass
-115.34223973435348,35.3172162712974,-115.33948199740001,35.31946546588614,0,99.79439151971945,99.96739400466606,0.25203824041373674,0.520296859776843,1091.075210064742,-999,-999,-999,0.27030785605061575,0.28669929133148864,Pass
-115.40015221037635,35.314967076708655,-115.39739447342288,35.3172162712974,0,100.04952539315799,100.04540603253938,0.2510677139657828,0.5111113808335871,1027.4044077134995,-999,-999,-999,0.2620277131027273,0.277363015483427,Pass
-115.41669863209717,35.31271788211991,-115.4139408951437,35.314967076708655,0,99.79429442687743,99.97647572062853,0.2598013333313203,0.5329589886173962,1043.4513550757924,-999,-999,-999,0.27831416868547015,0.29594384214505,Pass
-115.38360578865553,35.31271788211991,-115.38084805170206,35.314967076708655,0,99.94735438047712,99.97188389956034,0.2596300722792332,0.516289090563588,1044.3163382481284,-999,-999,-999,0.2778603882117678,0.2995070089178337,Pass
-115.35602841912083,35.31271788211991,-115.35327068216736,35.314967076708655,0,99.89633383820905,99.97188401913436,0.2630269087585339,0.5280100572876504,1091.3019474554476,-999,-999,-999,0.2730178584276415,0.28996265890125,Pass
