Mininum Longitude,Minimum Latitude,Maximum Longitude,Maximum Latitude,Percent Vegetation Loss,Percent Bare Initial,Percent Significant VH Values,Average NIR/G,Average SWIR1/B
29.75,3.2477540713254536,29.752245836450026,3.25,0,0,14.09892761457528,0.5320387907846271,0.6675159762051796
29.752245836450026,3.2477540713115283,29.754491672900052,3.25,0,0,0,0.5322648814956837,0.6637809884110747
29.754491672900052,3.247754071297602,29.756737509350078,3.25,0,0,0,0.5824147694648757,0.6737251518676037
29.756737509350078,3.247754071283675,29.758983345800104,3.25,0,0,0,0.6570884801246855,0.6836488818252331
29.758983345800104,3.2477540712697466,29.76122918225013,3.25,0,0,0,0.6062870246438548,0.6736887598318946
29.76122918225013,3.2477540712558173,29.763475018700156,3.25,0,0,12.901540485519442,0.5594536334814932,0.6458901711902696
29.763475018700156,3.247754071241887,29.76572085515018,3.25,0,0,0,0.5530965162094307,0.6555363148787953
29.76572085515018,3.2477540712279556,29.767966691600208,3.25,0,0,0,0.5967285529383104,0.670929302160539
29.767966691600208,3.247754071214023,29.770212528050234,3.25,0,0,0,0.6039069579006051,0.6632068515537816
29.770212528050234,3.2477540712000894,29.77245836450026,3.25,0,0,0,0.6034790796019445,0.6651669734311134
29.77245836450026,3.2477540711861552,29.774704200950286,3.25,0,0,0,0.6161767905558816,0.6814847301560581
29.774704200950286,3.2477540711722193,29.77695003740031,3.25,0,0,0,0.5796680622440172,0.6725063865453741
29.77695003740031,3.247754071158283,29.779195873850338,3.25,0,0,0,0.6765343005064629,0.69147424390394
29.779195873850338,3.247754071144345,29.781441710300363,3.25,0,0,0,0.5967720013098137,0.6807555236109589
29.781441710300363,3.247754071130406,29.78368754675039,3.25,0,0,0,0.6080705489094256,0.6800217723384474
29.78368754675039,3.2477540711164665,29.785933383200415,3.25,0,0,0,0.601442676137415,0.6559639765366645
29.785933383200415,3.2477540711025257,29.78817921965044,3.25,0,0,0,0.4848837412525895,0.6300361557052089
29.78817921965044,3.2477540710885835,29.790425056100467,3.25,0,0,14.57115970647425,0.5126784583694225,0.631996045572673
29.790425056100467,3.2477540710746404,29.792670892550493,3.25,0,0,11.78845811778161,0.5746726610925829,0.6560159714479499
29.792670892550493,3.2477540710606965,29.79491672900052,3.25,0,0,0,0.6288381048110283,0.6545725114665614
29.79491672900052,3.2477540710467516,29.797162565450545,3.25,0,0,0,0.674620946738249,0.658381756227738
29.797162565450545,3.2477540710328054,29.79940840190057,3.25,0,0,0,0.6463624324255713,0.6560231596454688
29.79940840190057,3.247754071018858,29.801654238350597,3.25,0,0,0,0.6401037428652766,0.6545652241787777
29.801654238350597,3.24775407100491,29.803900074800623,3.25,0,0,0,0.5677769778522276,0.6527046870231049
29.803900074800623,3.2477540709909607,29.80614591125065,3.25,0,0,0,0.5101036491369628,0.6522148711577582
29.80614591125065,3.24775407097701,29.808391747700675,3.25,0,0,0,0.5166460740140348,0.6551174287537694
29.808391747700675,3.2477540709630586,29.8106375841507,3.25,0,0,0,0.526563167565598,0.6606965024880983
29.8106375841507,3.247754070949106,29.812883420600727,3.25,0,0,0,0.5688119888800859,0.636592713176874
29.812883420600727,3.247754070935153,29.815129257050753,3.25,0,0,0,0.6339413719016779,0.6589075618157249
29.815129257050753,3.2477540709211983,29.81737509350078,3.25,0,0,0,0.575054113779267,0.6581399492992203
29.81737509350078,3.2477540709072428,29.819620929950805,3.25,0,0,0,0.59294194344365,0.6666216130871081
29.819620929950805,3.247754070893286,29.82186676640083,3.25,0,0,0,0.6120940139547546,0.6751692291194605
29.82186676640083,3.247754070879328,29.824112602850857,3.25,0,0,0,0.636462833914415,0.6728443450424288
29.824112602850857,3.2477540708653696,29.826358439300883,3.25,0,0,0,0.613453900108033,0.6666136483034037
29.826358439300883,3.2477540708514097,29.82860427575091,3.25,0,0,0,0.5531422810229769,0.6615928777812302
29.82860427575091,3.247754070837449,29.830850112200935,3.25,0,0,0,0.5091474487000387,0.6365848010567718
29.830850112200935,3.247754070823487,29.83309594865096,3.25,0,0,0,0.5734073871365118,0.6594981327550365
29.83309594865096,3.247754070809524,29.835341785100987,3.25,0,0,0,0.5679031844787699,0.66609880365549
29.835341785100987,3.24775407079556,29.837587621551013,3.25,0,0,0,0.5876655331505782,0.6666573333755917
29.837587621551013,3.247754070781595,29.83983345800104,3.25,0,0,0,0.5836851759902656,0.6592145879442911
29.75,3.2455081421070484,29.752245836450026,3.247754070781595,0,0,0,0.6347239559968478,0.6802514839792239
29.752245836450026,3.245508142093123,29.754491672900052,3.247754070781595,0,0,0,0.6458040762076831,0.684916530309372
29.754491672900052,3.245508142079197,29.756737509350078,3.247754070781595,0,0,0,0.6536536476056558,0.6832446507163573
29.756737509350078,3.24550814206527,29.758983345800104,3.247754070781595,0,0,15.84725696180983,0.6229803718997156,0.6695232153151378
29.758983345800104,3.2455081420513414,29.76122918225013,3.247754070781595,0,0,20.867322292691046,0.5480418527908533,0.6545059672082981
29.76122918225013,3.245508142037412,29.763475018700156,3.247754070781595,0,0,0,0.6160660728734894,0.6721721791974675
29.763475018700156,3.245508142023482,29.76572085515018,3.247754070781595,0,0,0,0.538400169630591,0.6414029735567098
29.76572085515018,3.2455081420095504,29.767966691600208,3.247754070781595,0,0,0,0.613433103542907,0.6762354491757181
29.767966691600208,3.245508141995618,29.770212528050234,3.247754070781595,0,0,0,0.5816717824945787,0.658320749661873
29.770212528050234,3.2455081419816842,29.77245836450026,3.247754070781595,0,0,0,0.567887301160363,0.6564492183973253
