Mininum Longitude,Minimum Latitude,Maximum Longitude,Maximum Latitude,Percent Vegetation Loss,Percent Bare Initial,Percent Significant VH Values,Average NIR/G,Average SWIR1/B,NASA Elev,GEDI Elev,Elev Loss,GEDI Qual. Flag,B5 Value,B6 Value,Center Lon,Center Lat,Elevation Score,Band Variation Score,Status
-115.16298116063837,35.98875402705451,-115.1602004397359,35.99100322164361,0.0,99.99649905324512,79.48947581559439,0.22198478235001573,0.43145286844829916,706.686099471671,683.4509695364682,5.395895940183683,0.9346564885496182,0.33744711967617086,0.3442060755222205,-115.16159080018713,35.98987862434906,5.0,4.0,Pass
-115.14907755612604,35.98875402705451,-115.14629683522358,35.99100322164361,0.0,99.89528836207057,37.898115007178184,0.29266357936707393,0.3810779772982521,706.9799125444115,686.4677472454362,8.731332466764757,0.5998433829287393,0.22158244668460073,0.28357732485283293,-115.14768719567482,35.98987862434906,5.0,8.0,Pass
-115.1296125098088,35.98875402705451,-115.12683178890633,35.99100322164361,0.0,99.89528836232144,27.54095238129389,0.12213488412712395,0.1969931602383039,716.6954363271998,695.0742443032914,6.119987181382729,0.7789656168737359,0.36800335536749695,0.3671046583872983,-115.12822214935755,35.98987862434906,5.0,4.0,Pass
-115.12405106800387,35.98875402705451,-115.1212703471014,35.99100322164361,0.0,99.89528836201589,42.43409789617421,0.28355100354790064,0.3428347693910973,723.6640543126623,703.0272901581554,6.238687158600102,1.0,0.21378378951177598,0.26791993589111845,-115.12266070755263,35.98987862434906,5.0,5.0,Pass
-115.2074726950778,35.984255637876316,-115.20469197417533,35.986504832465414,0.0,100.09760786524706,64.16832329277574,0.25972317318192156,0.40237610332881274,736.7983055479644,713.0429854164265,5.647195851230974,1.0,0.3544521236891813,0.3944392223961477,-115.20608233462656,35.985380235170865,6.0,6.0,Pass
-115.15741971883344,35.984255637876316,-115.15463899793097,35.986504832465414,0.0,100.09760786532766,34.30907927336004,0.1363897622200453,0.23842239854407257,712.855312941606,691.1710772267664,7.5876304651811655,0.6369245372567631,0.22502341586252617,0.23174289036892448,-115.1560293583822,35.985380235170865,5.0,4.0,Pass
-115.11848962619894,35.984255637876316,-115.11570890529647,35.986504832465414,0.0,100.09760786514967,30.041276711693488,0.3960661319053954,0.44984430247483126,741.998177344391,718.0885091542985,4.593704941215616,1.0,0.22508832314925434,0.31164353751777457,-115.1170992657477,35.985380235170865,5.0,6.0,Pass
-115.21025341598026,35.98200644328722,-115.2074726950778,35.984255637876316,0.0,99.84442356658948,32.89680013697953,0.21827191928803863,0.4369710519439157,747.7757890422185,725.8299560546875,-5.81207275390625,1.0,0.3520356992968026,0.35782963262402523,-115.20886305552904,35.98313104058177,5.0,4.0,Pass
-115.20469197417533,35.97975724869812,-115.20191125327287,35.98200644328722,0.0,99.99629670772427,45.97296855583352,0.20622144841153953,0.3988243023216541,731.0274982927384,708.2934424358865,2.8954578344372734,1.0,0.37486579936822817,0.37999324963368497,-115.20330161372411,35.98088184599267,7.0,6.0,Pass
-115.19356909056548,35.97975724869812,-115.19078836966301,35.98200644328722,0.0,69.22833609206769,25.34563604227192,0.1959612244383917,0.2813610057188801,719.3018627317028,697.2937563871187,6.796254393025868,0.7214269984584893,0.19714041314847897,0.2199491061490977,-115.19217873011425,35.98088184599267,6.0,5.0,Pass
-115.1296125098088,35.97975724869812,-115.12683178890633,35.98200644328722,0.0,100.04690166128334,31.489718563065487,0.2634061334804629,0.3582401487958538,734.3381743683128,712.6881889186727,7.316460479273529,0.7252453166815344,0.22984547764924187,0.2608987378584174,-115.12822214935755,35.98088184599267,5.0,7.0,Pass
-115.18800764876055,35.97750805410902,-115.18522692785808,35.97975724869812,0.0,45.13975801040409,26.00635237190594,0.4237979830807081,0.44878089112134795,725.7847345636816,708.1826827916724,10.517993431306829,0.879943502824859,0.16486215931834292,0.2504133408476919,-115.18661728830932,35.97863265140357,5.0,8.0,Pass
-115.11292818439401,35.975258859519926,-115.11014746349154,35.97750805410902,0.0,78.79243026641922,50.71416613044535,0.2581590475358777,0.4697727470662768,766.2589119053044,742.7629992900676,6.095931725716599,0.6481425551192993,0.17284728910387107,0.2139109447400643,-115.11153782394277,35.976383456814474,7.0,6.0,Pass
-115.11292818439401,35.97300966493083,-115.11014746349154,35.975258859519926,0.0,68.72198702367834,25.013134931815152,0.3805298249741235,0.4884329812786376,769.5022088627778,746.0860082632026,7.335531437408841,1.0,0.1921736982856378,0.2601642318942426,-115.11153782394277,35.97413426222538,6.0,6.0,Pass
-115.12683178890633,35.966262081163535,-115.12405106800387,35.96851127575263,0.0,100.09720397927104,96.0447136831606,0.18258206700118595,0.30509166738796445,755.8537750876071,731.4343027875107,4.497191793290708,0.17900837089504185,0.2337401842104267,0.2402903529345218,-115.1254414284551,35.967386678458084,5.0,4.0,Pass
-115.11292818439401,35.96401288657444,-115.11014746349154,35.966262081163535,0.0,81.12023180158154,35.01921734626844,0.389721654354675,0.47380318960018075,798.1486677294464,783.3483906265639,7.797247465941504,0.8166533226581266,0.19139674146951105,0.26222537317398614,-115.11153782394277,35.965137483868986,6.0,8.0,Pass
-115.12683178890633,35.96176369198534,-115.12405106800387,35.96401288657444,0.0,100.09709975746775,81.39289745640798,0.24127611289515918,0.4354348433223683,764.7905663813511,739.8244955939778,3.903998776965382,0.49488403819918136,0.1721956319311553,0.17946279809004398,-115.1254414284551,35.96288828927989,5.0,4.0,Pass
-115.11848962619894,35.96176369198534,-115.11570890529647,35.96401288657444,0.0,100.09709975745002,31.71277408567896,0.3144370883728703,0.4101441439900945,784.9326380032794,765.2005845954052,9.060674110115716,0.8424953675108091,0.19167592435540784,0.2335832540963801,-115.1170992657477,35.96288828927989,5.0,7.0,Pass
-115.11570890529647,35.95951449739624,-115.11292818439401,35.96176369198534,0.0,75.65474910225684,48.09504486540231,0.3553652010910836,0.43828657661280296,793.658714259698,771.0455225128989,6.1895702512321815,0.8375158831003812,0.18379366984155127,0.2517589639036079,-115.11431854484525,35.96063909469079,6.0,8.0,Pass
-115.11848962619894,35.957265302807144,-115.11570890529647,35.95951449739624,0.0,100.04639264651549,43.057636734734615,0.2894074417657637,0.39345503849930147,792.0586921850081,767.9861245434877,3.9396062816696142,0.5184683158251441,0.20608400025753593,0.2479794003869654,-115.1170992657477,35.95838990010169,5.0,6.0,Pass
-115.11570890529647,35.957265302807144,-115.11292818439401,35.95951449739624,0.0,100.04639321240123,37.364683874258766,0.30371156217511974,0.4101452198697566,794.0609278162593,765.6754909528956,6.273340408488101,1.0,0.21361148555657059,0.2628222246727578,-115.11431854484525,35.95838990010169,6.0,6.0,Pass
-115.11292818439401,35.957265302807144,-115.11014746349154,35.95951449739624,0.0,88.15429270159233,73.82796919663132,0.4203371557485328,0.5078679673425761,804.067350193666,782.9053658806677,6.585694816447695,0.6346153846153846,0.18997129021023434,0.2893502020614155,-115.11153782394277,35.95838990010169,6.0,8.0,Pass
-115.1296125098088,35.948268524450754,-115.12683178890633,35.95051771903985,0.0,87.44537255910345,50.10357300522161,0.2167371225742916,0.2986737276583605,787.2877304803093,764.5457260513306,7.001783790588379,0.7271875,0.2762411480480268,0.312821533726608,-115.12822214935755,35.9493931217453,5.0,4.0,Pass
-115.12405106800387,35.948268524450754,-115.1212703471014,35.95051771903985,0.0,85.26932638754045,33.88516422705227,0.31056981354434,0.36744335668161804,790.2306676382184,765.9065020539921,3.578678935692269,0.8418114143920595,0.18406663894683165,0.2542138565599678,-115.12266070755263,35.9493931217453,5.0,8.0,Pass
-115.11570890529647,35.946019329861656,-115.11292818439401,35.948268524450754,0.0,99.89424331244481,30.428393214469946,0.34835686844197017,0.4480282850814555,811.5835763762293,793.4168269936857,5.427159092085186,0.8113802674741357,0.2201310839931193,0.2861694933247537,-115.11431854484525,35.947143927156205,6.0,8.0,Pass
-115.14073539341865,35.937022551505265,-115.13795467251619,35.93927174609436,0.0,99.69162479978061,56.93948936133394,0.1934297394019662,0.3331137789173267,805.2279934390388,781.0939627352627,6.545594149502841,0.6448484848484849,0.2617396281619369,0.2800859902441644,-115.13934503296741,35.938147148799814,5.0,5.0,Pass
-115.53282640397475,35.997750805410895,-115.5300456830723,36.0,33.42059115742323,83.49919056949851,29.37214831327123,0.27380103015034557,0.428553602263772,1871.5955179010643,3141.8796030247818,1297.474627971563,0.6591279174959291,0.19159118556223245,0.22443511976904065,-115.53143604352353,35.99887540270545,3.0,3.0,Pass
-115.53838784577965,35.99550161082179,-115.5356071248772,35.997750805410895,79.02142263538398,82.73989530872785,25.541806214584906,0.2834604323804233,0.3912348806152562,1902.7891048104495,2862.9076354737854,963.8453370527,0.8114707552526972,0.177300589900032,0.21584154659361696,-115.53699748532843,35.99662620811634,3.0,0.0,Pass
-115.53282640397475,35.99550161082179,-115.5300456830723,35.997750805410895,100.0,96.45420016156663,36.18542566194025,0.26248529695329625,0.42428508479165744,1914.147871613931,1873.8451927923388,9.479581968245968,1.0,0.1864798704174542,0.21901811731754858,-115.53143604352353,35.99662620811634,3.0,2.0,Pass
-115.49389631134045,35.993252416232686,-115.491115590438,35.99550161082179,76.65753233685804,86.88972827067721,26.04273697075329,0.264043508643184,0.4010496207279772,1807.1646930224088,2761.7599426558795,990.7701557434626,0.7767245918904686,0.21131409834863515,0.24831289345703386,-115.49250595088922,35.99437701352724,4.0,3.0,Pass
-115.491115590438,35.993252416232686,-115.48833486953555,35.99550161082179,100.0,87.09214817485741,26.370493867339984,0.2918281334192645,0.45616797594538877,1856.180422702012,-999.0,-999.0,-999.0,0.17874316158530756,0.21382375618413785,-115.48972522998677,35.99437701352724,2.0,0.0,Pass
-115.546730008487,35.99100322164358,-115.54394928758455,35.993252416232686,86.96973478799738,87.14252868294521,45.909350759363335,0.30277622255980324,0.3862682172395191,1929.2990207242087,1826.6971470535182,-7.242266029309316,-999.0,0.18376673802263957,0.23432943809107898,-115.54533964803578,35.99212781893813,4.0,3.0,Pass
-115.4966770322429,35.99100322164358,-115.49389631134045,35.993252416232686,100.0,100.09764853571038,30.20074856735897,0.3057974132688257,0.4365301187832368,1852.0842781040844,2540.8216009978746,773.6870067484602,0.8550488599348534,0.20821225835259155,0.2546502663378106,-115.49528667179167,35.99212781893813,4.0,0.0,Pass
-115.49389631134045,35.99100322164358,-115.491115590438,35.993252416232686,100.0,100.04704316160998,34.245188493669524,0.3180846119797128,0.4331200441988363,1965.8883625597819,1935.5006515372158,-1.7852422002741597,1.0,0.1915177681624614,0.2387339411891267,-115.49250595088922,35.99212781893813,2.0,3.0,Pass
-115.54951072938945,35.988754027054476,-115.546730008487,35.99100322164358,100.0,99.8952883611821,47.92254210647522,0.2540036028294269,0.3555902298696504,2000.9386240495385,1992.3220917151361,10.828150166919054,0.775330396475771,0.2141977864391194,0.25758457964223014,-115.54812036893823,35.98987862434903,4.0,3.0,Pass
-115.4966770322429,35.988754027054476,-115.49389631134045,35.99100322164358,100.0,99.99649905327377,51.816515172107614,0.3224474638241352,0.4481445172772422,1962.4312511382261,-999.0,-999.0,-999.0,0.19207148804549343,0.23873420329753473,-115.49528667179167,35.98987862434903,3.0,2.0,Pass
-115.55507217119435,35.98650483246537,-115.5522914502919,35.988754027054476,100.0,99.99633684388454,64.90615319247826,0.20684986321910356,0.47054712471459853,1909.2748953213195,1902.032156004771,15.162948268306554,0.5364041604754829,0.17947993374172994,0.19101927352783907,-115.55368181074313,35.98762942975992,3.0,2.0,Pass
-115.5522914502919,35.98650483246537,-115.54951072938945,35.988754027054476,100.0,99.89512564246856,32.23680573581587,0.19631298532565927,0.4063810060167471,2016.1735130704074,1964.4331741333008,16.824756622314453,0.59375,0.1845005063723117,0.19901525144681823,-115.55090108984068,35.98762942975992,3.0,4.0,Pass
-115.4966770322429,35.98650483246537,-115.49389631134045,35.988754027054476,100.0,99.94573209294477,40.19787605994234,0.26759625269184134,0.41500125772215085,2008.228609138905,2004.8041722753028,11.850894229190128,0.7942942942942943,0.21850849150264823,0.2548503611677276,-115.49528667179167,35.98762942975992,4.0,6.0,Pass
-115.49945775314535,35.98425563787627,-115.4966770322429,35.98650483246537,79.72039341892794,91.19112592184842,46.21456541145849,0.3059277347378655,0.44082289996832624,1922.3663840262584,1915.316907986203,5.5435174244714975,0.5708876735380732,0.1872923186325017,0.22808402328970645,-115.49806739269413,35.98538023517082,4.0,3.0,Pass
-115.4966770322429,35.98425563787627,-115.49389631134045,35.98650483246537,80.87171215276204,83.19539089277959,37.9751063370565,0.2914739073691723,0.43599936225152336,2050.583401658013,2001.24573886093,14.682339287125846,0.9325463743676223,0.18856658231780252,0.2269462303438261,-115.49528667179167,35.98538023517082,2.0,5.0,Pass
-115.47721198592575,35.98425563787627,-115.4744312650233,35.98650483246537,74.49323201842482,89.16668330998662,26.224828088630538,0.30193996076185864,0.4308418440936028,1707.986101617681,2225.461008933166,534.8563367711962,0.687460417986067,0.17692780635058278,0.22107142793359627,-115.47582162547452,35.98538023517082,5.0,7.0,Pass
-115.4966770322429,35.97525885951985,-115.49389631134045,35.97750805410895,84.9092763142948,92.15239374913122,42.98050536984295,0.3725465836783942,0.4649613440199271,2026.4556046056523,2898.1691204179433,940.7946705735131,0.38313473877176896,0.16922357576945693,0.2262424446454057,-115.49528667179167,35.9763834568144,5.0,2.0,Pass
-115.5077999158527,35.97300966493074,-115.50501919495025,35.97525885951985,76.93088189496,76.61638606395401,71.77395543168592,0.36539001597554577,0.4464182835059013,2079.2034716843596,2063.016082763672,8.978546142578125,1.0,0.16767196276545768,0.22422136933739978,-115.50640955540148,35.97413426222529,4.0,6.0,Pass
-115.52726496216985,35.97076047034164,-115.5244842412674,35.97300966493074,89.87803924693087,90.38100711851827,42.78495592636934,0.29514781282649527,0.3619930541847024,2062.6400928792577,3008.328024781396,980.114080099821,0.213100102145046,0.20202420272862365,0.2596681651086659,-115.52587460171863,35.971885067636194,4.0,2.0,Pass
-115.52170352036495,35.97076047034164,-115.5189227994625,35.97300966493074,80.51939412876382,87.14231755722021,33.425286474830784,0.23308972753751298,0.3140068340015122,2201.1766232583564,2188.705604509122,6.753189351517341,1.0,0.18885154253727865,0.22720319214104032,-115.52031315991373,35.971885067636194,3.0,3.0,Pass
-115.4799927068282,35.97076047034164,-115.47721198592575,35.97300966493074,58.03742755700776,80.61428321611878,26.55248889381251,0.3788130325772922,0.45946520063988944,1932.574674437666,2890.3109130859375,1046.9690348307292,-999.0,0.15941664813193168,0.2157270892243231,-115.47860234637697,35.971885067636194,5.0,8.0,Pass
-115.53282640397475,35.96851127575253,-115.5300456830723,35.97076047034164,87.37416017381888,92.91123187874908,38.15762773589488,0.30558204753843243,0.41583460613634643,2011.346406121893,2026.392797894319,8.235164502038637,0.18739054290718038,0.19529463862222243,0.24355573548207998,-115.53143604352353,35.96963587304708,3.0,6.0,Pass
-115.5300456830723,35.96851127575253,-115.52726496216985,35.97076047034164,47.57522191037072,68.21594296681397,47.79455456760827,0.3128287689228227,0.4163622796479603,2102.0094279468044,3041.4447804531537,964.0556033081497,0.5565231679263885,0.17029415344083257,0.21571924832466258,-115.52865532262108,35.96963587304708,1.0,5.0,Pass
-115.50501919495025,35.96851127575253,-115.5022384740478,35.97076047034164,43.17170507300864,42.50853622420314,66.68661242873888,0.2521995459042624,0.18387830756968032,2329.222126070323,3411.662841796875,1218.6357421875,-999.0,0.17054457395188877,0.2226748336216775,-115.50362883449903,35.96963587304708,4.0,2.0,Pass
-115.5356071248772,35.96626208116343,-115.53282640397475,35.96851127575253,94.24520086465064,97.01024164183679,71.8742370078522,0.27396862959923785,0.4214803906206381,1941.412136938905,2805.5959442214776,845.6342934777315,0.32917705735660846,0.21502446794911684,0.25443955911770944,-115.53421676442598,35.967386678457984,5.0,2.0,Pass
-115.53282640397475,35.96626208116343,-115.5300456830723,35.96851127575253,64.97670400403281,96.1499426750408,56.73936275829613,0.27588501755965583,0.4354423628725538,2064.7193589510093,4035.4391579157186,1981.6478860975822,0.39113924050632914,0.18499513410607318,0.21827486055139783,-115.53143604352353,35.967386678457984,2.0,3.0,Pass
-115.5244842412674,35.96626208116343,-115.52170352036495,35.96851127575253,67.06839882555006,87.64842521416328,61.28498352825888,0.3066123159947594,0.4709795990430017,2100.7165953183353,2095.263984843971,6.949127024849929,0.2796610169491525,0.17095561411749255,0.2072671946145437,-115.52309388081618,35.967386678457984,4.0,0.0,Pass
-115.51058063675515,35.96626208116343,-115.5077999158527,35.96851127575253,54.089001721747046,87.597541390706,39.642237077575714,0.3143011763880224,0.39600374454027015,2359.426542226268,2692.2308735945926,365.3110080713117,0.3697996918335902,0.16804774390848348,0.21266955169775037,-115.50919027630393,35.967386678457984,2.0,1.0,Pass
-115.5077999158527,35.96626208116343,-115.50501919495025,35.96851127575253,54.19336756895168,54.34990891115902,51.460807015141775,0.3139647304416661,0.36187123934568427,2453.4345766725864,2845.5339983878052,479.91634788738907,-999.0,0.17564426710058986,0.2272392207462268,-115.50640955540148,35.967386678457984,2.0,0.0,Pass
-115.5411685666821,35.964012886574324,-115.53838784577965,35.96626208116343,100.0,99.94524264313984,26.233764875146893,0.2811524532647476,0.44830048690196755,1850.0985652470956,-999.0,-999.0,-999.0,0.2080955086648667,0.24576716045563007,-115.53977820623088,35.96513748386887,3.0,3.0,Pass
-115.53838784577965,35.964012886574324,-115.5356071248772,35.96626208116343,100.0,99.84403198779025,44.647617444124315,0.26992961989325837,0.42793635952122155,1940.0204434731133,3123.951995668317,1134.0112577834932,0.27079207920792076,0.21058277809753598,0.24889558991228516,-115.53699748532843,35.96513748386887,3.0,3.0,Pass
-115.5356071248772,35.964012886574324,-115.53282640397475,35.96626208116343,47.966033571316025,71.55584247630121,31.38913097625396,0.25454949803600685,0.4343601071891286,2019.3883397859252,3016.712624111692,1023.9589553008212,0.47381756756756765,0.19597983063645136,0.22149240299095493,-115.53421676442598,35.96513748386887,1.0,4.0,Pass
-115.5133613576576,35.964012886574324,-115.51058063675515,35.96626208116343,96.30207973888295,72.82095108382434,39.84724082786314,0.3422277636688846,0.48134459900758014,2243.1008016762316,2784.309506455579,579.4687514688638,0.5462317922735909,0.16270560342028928,0.20649598175963804,-115.51197099720638,35.96513748386887,5.0,3.0,Pass
-115.51058063675515,35.964012886574324,-115.5077999158527,35.96626208116343,77.90018606464106,71.91001013066543,53.059429462233986,0.3572438059303473,0.4710716829063817,2348.6777043953516,-999.0,-999.0,-999.0,0.15607228674993334,0.20333516547027083,-115.50919027630393,35.96513748386887,3.0,2.0,Pass
-115.5411685666821,35.96176369198522,-115.53838784577965,35.964012886574324,100.0,100.04649389287941,26.39762630179839,0.23593105823695643,0.4194175739945031,1923.302409254451,2407.5930794729315,508.6579819083774,0.09976525821596244,0.23250061791416113,0.2579572350498824,-115.53977820623088,35.962888289279775,3.0,3.0,Pass
-115.52726496216985,35.96176369198522,-115.5244842412674,35.964012886574324,26.31578947368421,80.00671613890181,26.684678872266478,0.31754678787031987,0.4591318958711138,1949.7218630486254,1899.4391842667624,7.276866743450266,1.0,0.172504030850441,0.21305355914681906,-115.52587460171863,35.962888289279775,4.0,4.0,Pass
-115.5189227994625,35.96176369198522,-115.51614207856005,35.964012886574324,39.676586004188906,67.81111689609264,55.94702200859015,0.326516125409732,0.45977208289901217,2075.051286722842,2387.336696470903,340.3040347252079,0.5680361854504334,0.17841633150574177,0.22485495950912018,-115.51753243901128,35.962888289279775,6.0,5.0,Pass
-115.51614207856005,35.96176369198522,-115.5133613576576,35.964012886574324,59.622998847724496,67.20385160614212,37.706555868101574,0.3684848605281487,0.4560266916525153,2178.5502869636516,2646.117716451476,518.7307124135549,0.4723986321446019,0.1515869615157043,0.2035269935878314,-115.51475171810883,35.962888289279775,3.0,7.0,Pass
-115.51058063675515,35.96176369198522,-115.5077999158527,35.964012886574324,65.29207559139681,77.47666850228754,27.94175507297838,0.3516001164662339,0.4594990176873026,2317.1322189834214,2298.0510806271427,18.195192462200048,1.0,0.15888456963676234,0.20607514327754461,-115.50919027630393,35.962888289279775,5.0,2.0,Pass
-115.5300456830723,35.959514497396114,-115.52726496216985,35.96176369198522,100.0,86.68648522929851,31.42118575673668,0.2810914290030413,0.4841379252901081,1868.8880997905867,1849.6865910267668,5.14427973600042,1.0,0.17204003989233793,0.19917127448657188,-115.52865532262108,35.96063909469066,5.0,3.0,Pass
-115.52170352036495,35.959514497396114,-115.5189227994625,35.96176369198522,100.0,88.00223533980449,53.323681690043955,0.2954749377129147,0.4181100688816204,2003.8777990169315,2438.824481720277,429.9826691753954,0.5501848917062863,0.18726378081220166,0.23104209601804462,-115.52031315991373,35.96063909469066,4.0,3.0,Pass
-115.5189227994625,35.959514497396114,-115.51614207856005,35.96176369198522,38.76949853688009,53.945118449110566,48.97401319653523,0.3191935044192796,0.4286235527303861,2115.7493854138224,2549.2529197372914,483.8506935872204,0.5853514471352629,0.16205074418598317,0.20495709134475773,-115.51753243901128,35.96063909469066,2.0,4.0,Pass
