system:index,latitude,longitude,.geo
00000000000000000889,-8.2029966667,29.0029183333,"{""type"":""Point"",""coordinates"":[29.00291628553005,-8.202997970727465]}"
0000000000000000088a,-8.199175,29.005587,"{""type"":""Point"",""coordinates"":[29.005587287061065,-8.199176521124661]}"
