min lon,min lat,max lon,max lat,percent loss,percent bare,vh_percent,nir/g,swir1/b
27.004491672900052,-7.2134754767519755,27.008983345800104,-7.208983651877026,0,0,9.185883937292976,0.44609100010868175,0.41669586031573336
27.008983345800104,-7.213475476802538,27.013475018700156,-7.208983651877026,0,0,99.56730399103525,-0.20137208214556296,-0.5068800866854751
27.013475018700156,-7.213475476853107,27.017966691600208,-7.208983651877026,0,0,98.15463053437598,-0.2309667870937214,-0.570211741990782
27.017966691600208,-7.213475476903686,27.02245836450026,-7.208983651877026,0,0,61.87497188533967,0.1031132115235828,-0.1196014484314416
27.02245836450026,-7.213475476954273,27.02695003740031,-7.208983651877026,0,0,0,0.37774176533374176,0.25103283665785536
27.02695003740031,-7.213475477004868,27.031441710300363,-7.208983651877026,0,0,50.27983434277273,0.11562880794183895,0.07340836663092201
27.031441710300363,-7.213475477055472,27.035933383200415,-7.208983651877026,0,0,0,0.4904667396878318,0.5283221543620644
27.035933383200415,-7.213475477106084,27.040425056100467,-7.208983651877026,0,0,0,0.4925224839733191,0.6624623329558817
27.040425056100467,-7.213475477156705,27.04491672900052,-7.208983651877026,0.015680656331452533,0.01561816919284384,0,0.48811167083607754,0.6748353253957965
27.04491672900052,-7.213475477207334,27.04940840190057,-7.208983651877026,4.5666197320488875,3.982654505839461,0,0.5160583703398454,0.6887606864201387
27.04940840190057,-7.213475477257972,27.053900074800623,-7.208983651877026,0,0,0,0.5457180348490067,0.6916313482478659
27.053900074800623,-7.213475477308617,27.058391747700675,-7.208983651877026,0,0,0,0.5517318842494005,0.7029322745664268
27.058391747700675,-7.213475477359272,27.062883420600727,-7.208983651877026,0,0,0,0.5490488590127658,0.6950855846374274
27.062883420600727,-7.2134754774099346,27.06737509350078,-7.208983651877026,0,0,0,0.570150936013707,0.6919885544329557
27.06737509350078,-7.213475477460606,27.07186676640083,-7.208983651877026,0,0,0,0.5837380401008029,0.689526103142065
27.07186676640083,-7.2134754775112855,27.076358439300883,-7.208983651877026,0,0,0,0.5724059969187429,0.6994672594026285
27.076358439300883,-7.213475477561973,27.080850112200935,-7.208983651877026,0,0,0,0.5749339059971548,0.6960527479748339
27.080850112200935,-7.213475477612669,27.085341785100987,-7.208983651877026,0,0,0,0.5759058215275242,0.682844488064107
27.085341785100987,-7.2134754776633745,27.08983345800104,-7.208983651877026,0,0,0,0.5397244829618152,0.6806298945529986
27.08983345800104,-7.213475477714088,27.09432513090109,-7.208983651877026,0,0,0,0.5392995943981217,0.6763600764155326
27.09432513090109,-7.213475477764809,27.098816803801142,-7.208983651877026,0,0,0,0.5267838569211498,0.6623900429537959
27.098816803801142,-7.213475477815539,27.103308476701194,-7.208983651877026,0,0,0,0.5363556981030739,0.6790148850166097
27,-7.217967302639935,27.004491672900052,-7.213475477815539,0,0,0,0.508903409358904,0.4804853726018378
27.004491672900052,-7.2179673026904885,27.008983345800104,-7.213475477815539,0,0,3.064309349826708,0.483695999996793,0.5294882115074823
27.008983345800104,-7.217967302741051,27.013475018700156,-7.213475477815539,0,0,96.81649035331068,-0.18944081055276674,-0.5045593393989817
27.013475018700156,-7.21796730279162,27.017966691600208,-7.213475477815539,0,0,99.56451755146293,-0.28410845214320857,-0.6423807440076044
27.017966691600208,-7.217967302842199,27.02245836450026,-7.213475477815539,0,0,81.87166685635661,-0.05526610910173005,-0.30720241706112955
27.02245836450026,-7.217967302892786,27.02695003740031,-7.213475477815539,0,0,0,0.4494189347836914,0.4031995948591668
27.02695003740031,-7.217967302943381,27.031441710300363,-7.213475477815539,0,0,47.17480096383297,0.0970767251764201,-0.024121896419394093
27.031441710300363,-7.217967302993985,27.035933383200415,-7.213475477815539,0,1.0464201742503172,0,0.46516184008496875,0.5061545691003938
27.035933383200415,-7.217967303044597,27.040425056100467,-7.213475477815539,6.466052722247199,19.913265383096412,3.986400930172134,0.4665717158789959,0.656194563098161
27.040425056100467,-7.217967303095218,27.04491672900052,-7.213475477815539,12.181847516210148,30.908503101265815,0,0.4660961980857012,0.6468286435391623
27.04491672900052,-7.217967303145847,27.04940840190057,-7.213475477815539,43.12862607583519,47.85816214206769,0,0.4538197228368517,0.6511792144980248
27.04940840190057,-7.217967303196485,27.053900074800623,-7.213475477815539,3.4702029461251844,0.9370926511130565,0,0.5352798354862282,0.6933108258651552
27.053900074800623,-7.21796730324713,27.058391747700675,-7.213475477815539,0,0,0,0.5329023076501312,0.6966300116769374
27.058391747700675,-7.217967303297785,27.062883420600727,-7.213475477815539,0,0,0,0.5518027045482127,0.7121395247872043
27.062883420600727,-7.2179673033484475,27.06737509350078,-7.213475477815539,0,0,0,0.5620786456137121,0.6978034746105356
27.06737509350078,-7.217967303399119,27.07186676640083,-7.213475477815539,0,0,0,0.5960793287626552,0.6916775617037008
27.07186676640083,-7.217967303449798,27.076358439300883,-7.213475477815539,0,0,0,0.5889234723301109,0.6937841243026215
27.076358439300883,-7.217967303500486,27.080850112200935,-7.213475477815539,0,0,0,0.5934119392713677,0.6869146849169688
27.080850112200935,-7.217967303551182,27.085341785100987,-7.213475477815539,0,0,0,0.5785155065333522,0.6763049715192601
27.085341785100987,-7.217967303601887,27.08983345800104,-7.213475477815539,0,0,0,0.5510074390501973,0.6762686260020634
27.08983345800104,-7.217967303652601,27.09432513090109,-7.213475477815539,0,0,0,0.5252518064995962,0.6815473703772216
27.09432513090109,-7.217967303703322,27.098816803801142,-7.213475477815539,0,0,0,0.5320818225530641,0.6817399821387796
27.098816803801142,-7.217967303754052,27.103308476701194,-7.213475477815539,0,0,0,0.5196626236112506,0.6593759415313755
27,-7.222459128578448,27.004491672900052,-7.217967303754052,0,0,0,0.515053568812849,0.4817557618109024
27.004491672900052,-7.222459128629001,27.008983345800104,-7.217967303754052,0,0,0,0.49352210416455106,0.4188375134472823
27.008983345800104,-7.222459128679564,27.013475018700156,-7.217967303754052,0,0,98.52999119885544,-0.2177466712244905,-0.5291929085359877
27.013475018700156,-7.222459128730133,27.017966691600208,-7.217967303754052,0,0,84.55651825929546,-0.13624824935886135,-0.45230512812829665
27.017966691600208,-7.222459128780712,27.02245836450026,-7.217967303754052,0,0,33.24066115008492,0.2746736974484249,0.14437746660157927
27.02245836450026,-7.222459128831299,27.02695003740031,-7.217967303754052,0,0,19.407713653922045,0.3293215144241999,0.2712839756747442
27.02695003740031,-7.222459128881894,27.031441710300363,-7.217967303754052,0,0,28.502255475827422,0.2782076754532444,0.20512228662372223
27.031441710300363,-7.222459128932498,27.035933383200415,-7.217967303754052,0,0,0,0.4967040383006192,0.4963366695478025
27.035933383200415,-7.22245912898311,27.040425056100467,-7.217967303754052,0,0,0,0.46415472092146287,0.47234532753691166
27.040425056100467,-7.222459129033731,27.04491672900052,-7.217967303754052,0,18.437418332507438,0,0.49336573072501566,0.6166861978898358
27.04491672900052,-7.22245912908436,27.04940840190057,-7.217967303754052,41.659985376919586,67.78329470201557,0,0.43743209678457207,0.6394228003504991
27.04940840190057,-7.2224591291349975,27.053900074800623,-7.217967303754052,4.515659460332268,34.15706476392771,3.9428200391316532,0.49317679819647914,0.6812255108269936
27.053900074800623,-7.222459129185643,27.058391747700675,-7.217967303754052,0,0,0,0.553289529531621,0.6999174145897774
27.058391747700675,-7.222459129236298,27.062883420600727,-7.217967303754052,0,0,0,0.5568892204549658,0.7047744779094903
27.062883420600727,-7.22245912928696,27.06737509350078,-7.217967303754052,0,0,0,0.5794091815080895,0.7012883160344555
27.06737509350078,-7.222459129337632,27.07186676640083,-7.217967303754052,0,0,0,0.5874706133415644,0.6958288204645137
27.07186676640083,-7.222459129388311,27.076358439300883,-7.217967303754052,0,0,0,0.5759475795606445,0.6911376418172819
27.076358439300883,-7.222459129438999,27.080850112200935,-7.217967303754052,0,0,0,0.5867059689588843,0.6919663438779957
27.080850112200935,-7.222459129489695,27.085341785100987,-7.217967303754052,0,0,0,0.5968261296149447,0.6895481105149853
27.085341785100987,-7.2224591295404,27.08983345800104,-7.217967303754052,0,0,0,0.5192118677454792,0.6735251180425835
27.08983345800104,-7.222459129591114,27.09432513090109,-7.217967303754052,0,0,0,0.5146270063303614,0.6820870453178655
27.09432513090109,-7.222459129641835,27.098816803801142,-7.217967303754052,0,0,0,0.5286515105486498,0.6863665263350078
27.098816803801142,-7.222459129692565,27.103308476701194,-7.217967303754052,0,0,0,0.5451682788283359,0.691637713578298
27,-7.226950954516961,27.004491672900052,-7.222459129692565,0,0,0,0.4972032527527452,0.483289550325022
27.004491672900052,-7.226950954567514,27.008983345800104,-7.222459129692565,0,0,3.903480749732298,0.4656218285018117,0.4204023685006533
27.008983345800104,-7.226950954618077,27.013475018700156,-7.222459129692565,0,0,97.41674918017942,-0.23362304547931886,-0.5453617871749742
27.013475018700156,-7.226950954668646,27.017966691600208,-7.222459129692565,0,0,95.98018153468028,-0.23517652811586406,-0.5489350267621035
27.017966691600208,-7.226950954719225,27.02245836450026,-7.222459129692565,0,0,39.57598499278796,0.30192987315882663,0.18419588154627695
27.02245836450026,-7.226950954769812,27.02695003740031,-7.222459129692565,0,0,47.20712916963574,0.12070966504911483,0.005791184831864649
27.02695003740031,-7.226950954820407,27.031441710300363,-7.222459129692565,0,0,5.8531141652242535,0.48643540122954554,0.44227783321981423
27.031441710300363,-7.226950954871011,27.035933383200415,-7.222459129692565,0,0,15.968130028006113,0.44144551692361494,0.48441046840367197
27.035933383200415,-7.226950954921623,27.040425056100467,-7.222459129692565,0,0,3.5843941903793164,0.4870669414568761,0.6024942373763659
27.040425056100467,-7.226950954972244,27.04491672900052,-7.222459129692565,0,0,0,0.5066532256556306,0.6274906504053115
27.04491672900052,-7.226950955022873,27.04940840190057,-7.222459129692565,1.1954883771052165,6.485499047085098,0,0.49276554283340757,0.6352791288790668
27.04940840190057,-7.2269509550735105,27.053900074800623,-7.222459129692565,0,1.452504904243858,0,0.5190022481583575,0.6958763997007094
27.053900074800623,-7.226950955124156,27.058391747700675,-7.222459129692565,0,0,0,0.5352024106417111,0.7071835900960566
27.058391747700675,-7.226950955174811,27.062883420600727,-7.222459129692565,0,0,0,0.5522877777888626,0.7050647746488578
27.062883420600727,-7.226950955225473,27.06737509350078,-7.222459129692565,0,0,0,0.5846400617402109,0.6973211635259047
27.06737509350078,-7.226950955276145,27.07186676640083,-7.222459129692565,0,0,0,0.5916712825440945,0.6855118723179282
27.07186676640083,-7.226950955326824,27.076358439300883,-7.222459129692565,0,0,0,0.5788853773415215,0.7025468179906489
27.076358439300883,-7.226950955377512,27.080850112200935,-7.222459129692565,0,0,0,0.5730298580618284,0.7025520939159481
27.080850112200935,-7.226950955428208,27.085341785100987,-7.222459129692565,0,0,0,0.5824518633674102,0.6929263270857791
27.085341785100987,-7.226950955478913,27.08983345800104,-7.222459129692565,0,0,0,0.5180210660244748,0.6717149826829925
27.08983345800104,-7.2269509555296265,27.09432513090109,-7.222459129692565,0,0,0,0.5312685272624889,0.6868840037329026
27.09432513090109,-7.226950955580348,27.098816803801142,-7.222459129692565,0,0,0,0.529150650073567,0.6971422959589698
27.098816803801142,-7.226950955631078,27.103308476701194,-7.222459129692565,0,0,0,0.5546622638604428,0.6943915980406816
27,-7.231442780455474,27.004491672900052,-7.226950955631078,0,0,0,0.48275243066143614,0.582627335019653
27.004491672900052,-7.231442780506027,27.008983345800104,-7.226950955631078,0,0,5.1165287216251905,0.4700154290451214,0.44257443093358634
27.008983345800104,-7.2314427805565895,27.013475018700156,-7.226950955631078,0,0,99.09370564829462,-0.24182073544792063,-0.5225276382272299
27.013475018700156,-7.231442780607159,27.017966691600208,-7.226950955631078,0,0,85.228414133836,-0.12952522033982236,-0.41521050024383965
27.017966691600208,-7.231442780657738,27.02245836450026,-7.226950955631078,0,0,39.26105276573077,0.3882800722761358,0.3173876542153184
27.02245836450026,-7.231442780708325,27.02695003740031,-7.226950955631078,0,0,53.89097972188856,0.07080552727723749,-0.022211539216167666
27.02695003740031,-7.23144278075892,27.031441710300363,-7.226950955631078,0,0,6.593854603717886,0.5555462774362346,0.5438545951901143
27.031441710300363,-7.231442780809524,27.035933383200415,-7.226950955631078,0,1.0464240436126007,0,0.5093448548746821,0.6558213741864233
27.035933383200415,-7.231442780860136,27.040425056100467,-7.226950955631078,0,0.9449052824666069,0,0.5719674125222877,0.6905254064800173
27.040425056100467,-7.231442780910757,27.04491672900052,-7.226950955631078,1.4082977147966789,4.978332354889205,0,0.5606974816061476,0.6806143972364259
27.04491672900052,-7.231442780961386,27.04940840190057,-7.226950955631078,1.4176851937389672,2.9869846801750826,0,0.5133810185869784,0.6803650169940106
27.04940840190057,-7.231442781012023,27.053900074800623,-7.226950955631078,0,0,0,0.49408302969533646,0.6378555659571072
27.053900074800623,-7.231442781062669,27.058391747700675,-7.226950955631078,0,0,0,0.5388678304859833,0.677110070481848
27.058391747700675,-7.231442781113324,27.062883420600727,-7.226950955631078,0,0,0,0.5517923915883105,0.6924152354026027
27.062883420600727,-7.231442781163986,27.06737509350078,-7.226950955631078,0,0,0,0.58190304517133,0.7067210606058385
27.06737509350078,-7.231442781214658,27.07186676640083,-7.226950955631078,0,0,0,0.5848951748405559,0.6895693210793088
27.07186676640083,-7.231442781265337,27.076358439300883,-7.226950955631078,0,0,0,0.5738458405534459,0.6948346121410658
27.076358439300883,-7.231442781316025,27.080850112200935,-7.226950955631078,0,0,0,0.5585059479700462,0.707224581093156
27.080850112200935,-7.231442781366721,27.085341785100987,-7.226950955631078,3.7518422315270543,10.483762729583535,0,0.5531302655637778,0.6967937279055784
27.085341785100987,-7.231442781417426,27.08983345800104,-7.226950955631078,0,0.4685486889707025,0,0.5316687728665344,0.6814511383570394
27.08983345800104,-7.2314427814681395,27.09432513090109,-7.226950955631078,0.8537842527282344,3.514121568979782,0,0.526600626276386,0.6901662982627761
27.09432513090109,-7.231442781518861,27.098816803801142,-7.226950955631078,0.5287521195726899,0.46854914263298775,0,0.5432613637946013,0.6959114978606312
27.098816803801142,-7.231442781569591,27.103308476701194,-7.226950955631078,0,0,0,0.5419679394895158,0.6898877155283852
27,-7.235934606393987,27.004491672900052,-7.231442781569591,0,0,5.018156481437839,0.44198422237701507,0.5732445689251388
27.004491672900052,-7.23593460644454,27.008983345800104,-7.231442781569591,0,0,39.8331151093183,0.2174094107423855,0.08624445211057848
27.008983345800104,-7.2359346064951025,27.013475018700156,-7.231442781569591,0,0,99.54213354919594,-0.27912376752401885,-0.6156526029869479
27.013475018700156,-7.235934606545672,27.017966691600208,-7.231442781569591,0,0,99.56321708771932,-0.17634773844255533,-0.46867056231334114
27.017966691600208,-7.235934606596251,27.02245836450026,-7.231442781569591,0,0,7.702940982005348,0.44133563463802594,0.37048012210584963
27.02245836450026,-7.235934606646838,27.02695003740031,-7.231442781569591,0,0,54.00487089935185,0.06733048626775641,0.04359511569929235
27.02695003740031,-7.235934606697433,27.031441710300363,-7.231442781569591,0,0,23.526286050321207,0.448856629663036,0.47893836712087734
27.031441710300363,-7.235934606748037,27.035933383200415,-7.231442781569591,0,0,0,0.5424116853849059,0.6930377549058647
27.035933383200415,-7.235934606798649,27.040425056100467,-7.231442781569591,0,0,0,0.5646253435431033,0.6866755721731481
27.040425056100467,-7.23593460684927,27.04491672900052,-7.231442781569591,0,0,0,0.558298367736372,0.6791522926930318
27.04491672900052,-7.235934606899899,27.04940840190057,-7.231442781569591,0,0,0,0.5398713890892043,0.7010500679133373
27.04940840190057,-7.235934606950536,27.053900074800623,-7.231442781569591,0,0,0,0.5408811638300646,0.6921424970166712
27.053900074800623,-7.235934607001182,27.058391747700675,-7.231442781569591,0,0,0,0.522493581959142,0.6454628907164625
27.058391747700675,-7.235934607051837,27.062883420600727,-7.231442781569591,0,0,0,0.531008216604988,0.6415137949051858
27.062883420600727,-7.235934607102499,27.06737509350078,-7.231442781569591,0,0,0,0.5856322807371079,0.6798402580484415
27.06737509350078,-7.235934607153171,27.07186676640083,-7.231442781569591,0,0,0,0.5871114103952815,0.6782312906795619
27.07186676640083,-7.23593460720385,27.076358439300883,-7.231442781569591,0,0,0,0.5835673710886243,0.6890198965068811
27.076358439300883,-7.235934607254538,27.080850112200935,-7.231442781569591,0,0,0,0.5877982708079458,0.6946517718546439
27.080850112200935,-7.235934607305234,27.085341785100987,-7.231442781569591,0,0,0,0.5802480641458229,0.690213668715014
27.085341785100987,-7.235934607355939,27.08983345800104,-7.231442781569591,0,0,0,0.5387797180267094,0.6834448867196692
27.08983345800104,-7.235934607406652,27.09432513090109,-7.231442781569591,0,0,0,0.5439358362440444,0.6830396364264092
27.09432513090109,-7.235934607457374,27.098816803801142,-7.231442781569591,0,0,0,0.5593374081900155,0.690826548319238
27.098816803801142,-7.235934607508104,27.103308476701194,-7.231442781569591,0,0,0,0.5511239401725043,0.6898075531753443
27,-7.2404264323325,27.004491672900052,-7.235934607508104,0,0,11.083478414589306,0.4464941423050971,0.4725275275390833
27.004491672900052,-7.240426432383053,27.008983345800104,-7.235934607508104,0,0,95.2099476689127,-0.20043969448342314,-0.4396448009273421
27.008983345800104,-7.240426432433615,27.013475018700156,-7.235934607508104,0,0,99.5674608681846,-0.3406278654945182,-0.6592404849022384
27.013475018700156,-7.240426432484185,27.017966691600208,-7.235934607508104,0,0,76.7763748457526,-0.02243683042550346,-0.2313628838400663
27.017966691600208,-7.240426432534764,27.02245836450026,-7.235934607508104,0,0,0,0.4511610644192898,0.4003536419847942
27.02245836450026,-7.240426432585351,27.02695003740031,-7.235934607508104,0,0,59.77648461305868,0.04941264339389021,0.053879718446301614
27.02695003740031,-7.240426432635946,27.031441710300363,-7.235934607508104,0,0,0,0.5523781711931309,0.6083052104421215
27.031441710300363,-7.24042643268655,27.035933383200415,-7.235934607508104,0,0,0,0.5703273258156133,0.7163151241103688
27.035933383200415,-7.240426432737162,27.040425056100467,-7.235934607508104,12.133194582887906,9.956629462437473,0,0.5136609510923239,0.6856891513384848
27.040425056100467,-7.240426432787783,27.04491672900052,-7.235934607508104,0,0,0,0.5683521158174039,0.705405020997982
27.04491672900052,-7.240426432838412,27.04940840190057,-7.235934607508104,0,0,0,0.5547066981772947,0.7112845038764801
27.04940840190057,-7.240426432889049,27.053900074800623,-7.235934607508104,0,0,0,0.5456101752874657,0.7006624957449407
27.053900074800623,-7.240426432939695,27.058391747700675,-7.235934607508104,0,0,0,0.5678171339167575,0.7060736106588437
27.058391747700675,-7.24042643299035,27.062883420600727,-7.235934607508104,0,0,0,0.5481577730274891,0.6867827049000064
27.062883420600727,-7.240426433041012,27.06737509350078,-7.235934607508104,0,0,0,0.5378173483841779,0.6673863556685127
27.06737509350078,-7.240426433091684,27.07186676640083,-7.235934607508104,0,0,0,0.5446005294748999,0.6663207054297159
27.07186676640083,-7.240426433142363,27.076358439300883,-7.235934607508104,0,0,0,0.5785035214340921,0.6926061501599948
27.076358439300883,-7.240426433193051,27.080850112200935,-7.235934607508104,0,0,0,0.5807555331992343,0.6923312996135664
27.080850112200935,-7.240426433243747,27.085341785100987,-7.235934607508104,0,0,0,0.5696192901176184,0.6905116291192268
27.085341785100987,-7.240426433294452,27.08983345800104,-7.235934607508104,0,0,0,0.5366091832165242,0.6855852220645836
27.08983345800104,-7.240426433345165,27.09432513090109,-7.235934607508104,0,0,0,0.5489704081308996,0.6864072041395392
27.09432513090109,-7.2404264333958865,27.098816803801142,-7.235934607508104,1.014928841931654,0.9956683938880955,0,0.546242283517726,0.6796945072762567
27.098816803801142,-7.240426433446617,27.103308476701194,-7.235934607508104,0,0,0,0.5707628531650728,0.6838714582730817
27,-7.244918258271013,27.004491672900052,-7.240426433446617,0,0,72.56497947936231,0.20075747568116473,0.11854032908897555
27.004491672900052,-7.244918258321566,27.008983345800104,-7.240426433446617,0,0,99.58857259712603,-0.3431064108015159,-0.6429796995951813
27.008983345800104,-7.244918258372128,27.013475018700156,-7.240426433446617,0,0,99.27933066594062,-0.3399784758598233,-0.6306802634847379
27.013475018700156,-7.244918258422698,27.017966691600208,-7.240426433446617,0,0,20.86825256705682,0.39611094540044006,0.37368767836344274
27.017966691600208,-7.244918258473277,27.02245836450026,-7.240426433446617,0,0,0,0.4367566746448214,0.3791898272577549
27.02245836450026,-7.244918258523864,27.02695003740031,-7.240426433446617,0,0,46.74896000534023,0.14583754298930054,0.14759582190128262
27.02695003740031,-7.244918258574459,27.031441710300363,-7.240426433446617,0,0,15.563288990092525,0.45808598357851826,0.49202665069250034
27.031441710300363,-7.244918258625063,27.035933383200415,-7.240426433446617,0,0,0,0.5394994306561148,0.6993994626610254
27.035933383200415,-7.244918258675675,27.040425056100467,-7.240426433446617,4.201332626591928,11.971406788347366,0,0.5337479073274414,0.6955671131008313
27.040425056100467,-7.244918258726296,27.04491672900052,-7.240426433446617,0,0,0,0.5548744758592901,0.7127004782070998
27.04491672900052,-7.2449182587769245,27.04940840190057,-7.240426433446617,0,0,0,0.5540465530957228,0.7073543560806441
27.04940840190057,-7.244918258827562,27.053900074800623,-7.240426433446617,0,0,0,0.5695251284446453,0.7048669862297247
27.053900074800623,-7.244918258878208,27.058391747700675,-7.240426433446617,0,0,0,0.5748766420387446,0.7052072585441324
27.058391747700675,-7.2449182589288625,27.062883420600727,-7.240426433446617,0,0,0,0.5797633141072537,0.7060821832531033
27.062883420600727,-7.244918258979525,27.06737509350078,-7.240426433446617,0,0,0,0.5889812266689095,0.6973512664562161
27.06737509350078,-7.244918259030197,27.07186676640083,-7.240426433446617,0,0,0,0.5504168713496128,0.6868208412589957
27.07186676640083,-7.244918259080876,27.076358439300883,-7.240426433446617,0,0,0,0.5608948888465614,0.6780975745557976
27.076358439300883,-7.2449182591315635,27.080850112200935,-7.240426433446617,1.190256276684588,0.9956668132379243,0,0.5402191764553479,0.6981493413668248
27.080850112200935,-7.24491825918226,27.085341785100987,-7.240426433446617,0,0,0,0.5510530842980853,0.6884748432088856
27.085341785100987,-7.244918259232965,27.08983345800104,-7.240426433446617,0,0,0,0.5368979248409891,0.686552667322269
27.08983345800104,-7.244918259283678,27.09432513090109,-7.240426433446617,0,0,0,0.5562505112437331,0.6867791598639229
27.09432513090109,-7.2449182593343995,27.098816803801142,-7.240426433446617,0,0,0,0.5753211940715534,0.6815118784169798
27.098816803801142,-7.24491825938513,27.103308476701194,-7.240426433446617,0,0,0,0.568679080107441,0.6816339022950899
