"[27.194784991414227, -2.8657981278925373]","[27.194784991414227, -2.856814474047341]","[27.18580164561412, -2.856814474047341]","[27.18580164561412, -2.8657981278925373]"
"[27.18580164561412, -2.874781785004901]","[27.18580164561412, -2.8657981313632592]","[27.176818299814013, -2.8657981313632592]","[27.176818299814013, -2.874781785004901]"
"[28.66805370263177, -2.820880284673731]","[28.66805370263177, -2.8118965965352523]","[28.659070356831663, -2.8118965965352523]","[28.659070356831663, -2.820880284673731]"
"[28.66805370263177, -2.8298639734563804]","[28.66805370263177, -2.8208802853179016]","[28.659070356831663, -2.8208802853179016]","[28.659070356831663, -2.8298639734563804]"
"[28.60517028203102, -2.910717170999515]","[28.60517028203102, -2.9017334843617455]","[28.59618693623091, -2.9017334843617455]","[28.59618693623091, -2.910717170999515]"
"[28.66805370263177, -2.9197008612828736]","[28.66805370263177, -2.910717173144395]","[28.659070356831663, -2.910717173144395]","[28.659070356831663, -2.9197008612828736]"
"[28.883654001834334, -2.7939292882462055]","[28.883654001834334, -2.7849455949374073]","[28.874670656034226, -2.7849455949374073]","[28.874670656034226, -2.7939292882462055]"
"[28.838737272833797, -2.811896677681179]","[28.838737272833797, -2.8029129854527266]","[28.82975392703369, -2.8029129854527266]","[28.82975392703369, -2.811896677681179]"
"[28.739920469032615, -2.865798846856297]","[28.739920469032615, -2.8568151569986844]","[28.730937123232508, -2.8568151569986844]","[28.730937123232508, -2.865798846856297]"
"[28.847720618633904, -2.8657988494430713]","[28.847720618633904, -2.8568151569986844]","[28.838737272833797, -2.8568151569986844]","[28.838737272833797, -2.8657988494430713]"
"[28.883654001834334, -2.8657988503074825]","[28.883654001834334, -2.8568151569986844]","[28.874670656034226, -2.8568151569986844]","[28.874670656034226, -2.8657988503074825]"
"[28.739920469032615, -2.8747825421139566]","[28.739920469032615, -2.865798852256344]","[28.730937123232508, -2.865798852256344]","[28.730937123232508, -2.8747825421139566]"
"[28.748903814832723, -2.874782542329151]","[28.748903814832723, -2.865798852256344]","[28.739920469032615, -2.865798852256344]","[28.739920469032615, -2.874782542329151]"
"[28.883654001834334, -2.874782545565142]","[28.883654001834334, -2.865798852256344]","[28.874670656034226, -2.865798852256344]","[28.874670656034226, -2.874782545565142]"
