"[29.580850112200935, 3.1361593586292513]","[29.580850112200935, 3.1406512138314113]","[29.576358439300883, 3.1406512138314113]","[29.576358439300883, 3.1361593586292513]"
"[29.585341785100987, 3.136159358573874]","[29.585341785100987, 3.1406512138314113]","[29.580850112200935, 3.1406512138314113]","[29.580850112200935, 3.136159358573874]"
"[29.562883420600727, 3.1316675035377535]","[29.562883420600727, 3.136159358518488]","[29.558391747700675, 3.136159358518488]","[29.558391747700675, 3.1316675035377535]"
"[29.56737509350078, 3.1316675034824097]","[29.56737509350078, 3.136159358518488]","[29.562883420600727, 3.136159358518488]","[29.562883420600727, 3.1316675034824097]"
"[29.57186676640083, 3.1316675034270576]","[29.57186676640083, 3.136159358518488]","[29.56737509350078, 3.136159358518488]","[29.56737509350078, 3.1316675034270576]"
"[29.576358439300883, 3.131667503371697]","[29.576358439300883, 3.136159358518488]","[29.57186676640083, 3.136159358518488]","[29.57186676640083, 3.131667503371697]"
"[29.580850112200935, 3.131667503316328]","[29.580850112200935, 3.136159358518488]","[29.576358439300883, 3.136159358518488]","[29.576358439300883, 3.131667503316328]"
"[29.585341785100987, 3.1316675032609504]","[29.585341785100987, 3.136159358518488]","[29.580850112200935, 3.136159358518488]","[29.580850112200935, 3.1316675032609504]"
"[29.540425056100467, 3.127175648501423]","[29.540425056100467, 3.1316675032055645]","[29.535933383200415, 3.1316675032055645]","[29.535933383200415, 3.127175648501423]"
"[29.562883420600727, 3.12717564822483]","[29.562883420600727, 3.1316675032055645]","[29.558391747700675, 3.1316675032055645]","[29.558391747700675, 3.12717564822483]"
"[29.56737509350078, 3.1271756481694863]","[29.56737509350078, 3.1316675032055645]","[29.562883420600727, 3.1316675032055645]","[29.562883420600727, 3.1271756481694863]"
"[29.580850112200935, 3.1271756480034045]","[29.580850112200935, 3.1316675032055645]","[29.576358439300883, 3.1316675032055645]","[29.576358439300883, 3.1271756480034045]"
"[29.585341785100987, 3.127175647948027]","[29.585341785100987, 3.1316675032055645]","[29.580850112200935, 3.1316675032055645]","[29.580850112200935, 3.127175647948027]"
"[29.540425056100467, 3.1226837931884996]","[29.540425056100467, 3.127175647892641]","[29.535933383200415, 3.127175647892641]","[29.535933383200415, 3.1226837931884996]"
"[29.54491672900052, 3.1226837931331977]","[29.54491672900052, 3.127175647892641]","[29.540425056100467, 3.127175647892641]","[29.540425056100467, 3.1226837931331977]"
"[29.54940840190057, 3.1226837930778877]","[29.54940840190057, 3.127175647892641]","[29.54491672900052, 3.127175647892641]","[29.54491672900052, 3.1226837930778877]"
"[29.558391747700675, 3.122683792967242]","[29.558391747700675, 3.127175647892641]","[29.553900074800623, 3.127175647892641]","[29.553900074800623, 3.122683792967242]"
"[29.562883420600727, 3.1226837929119067]","[29.562883420600727, 3.127175647892641]","[29.558391747700675, 3.127175647892641]","[29.558391747700675, 3.1226837929119067]"
"[29.56737509350078, 3.122683792856563]","[29.56737509350078, 3.127175647892641]","[29.562883420600727, 3.127175647892641]","[29.562883420600727, 3.122683792856563]"
"[29.57186676640083, 3.122683792801211]","[29.57186676640083, 3.127175647892641]","[29.56737509350078, 3.127175647892641]","[29.56737509350078, 3.122683792801211]"
"[29.54491672900052, 3.1181919378202743]","[29.54491672900052, 3.1226837925797177]","[29.540425056100467, 3.1226837925797177]","[29.540425056100467, 3.1181919378202743]"
"[29.54940840190057, 3.1181919377649643]","[29.54940840190057, 3.1226837925797177]","[29.54491672900052, 3.1226837925797177]","[29.54491672900052, 3.1181919377649643]"
"[29.562883420600727, 3.1181919375989833]","[29.562883420600727, 3.1226837925797177]","[29.558391747700675, 3.1226837925797177]","[29.558391747700675, 3.1181919375989833]"
"[29.56737509350078, 3.1181919375436395]","[29.56737509350078, 3.1226837925797177]","[29.562883420600727, 3.1226837925797177]","[29.562883420600727, 3.1181919375436395]"
"[29.57186676640083, 3.1181919374882874]","[29.57186676640083, 3.1226837925797177]","[29.56737509350078, 3.1226837925797177]","[29.56737509350078, 3.1181919374882874]"
"[29.576358439300883, 3.1181919374329268]","[29.576358439300883, 3.1226837925797177]","[29.57186676640083, 3.1226837925797177]","[29.57186676640083, 3.1181919374329268]"
"[29.580850112200935, 3.1181919373775577]","[29.580850112200935, 3.1226837925797177]","[29.576358439300883, 3.1226837925797177]","[29.576358439300883, 3.1181919373775577]"
"[29.585341785100987, 3.1181919373221803]","[29.585341785100987, 3.1226837925797177]","[29.580850112200935, 3.1226837925797177]","[29.580850112200935, 3.1181919373221803]"
"[29.54940840190057, 3.113700082452041]","[29.54940840190057, 3.1181919372667943]","[29.54491672900052, 3.1181919372667943]","[29.54491672900052, 3.113700082452041]"
"[29.558391747700675, 3.113700082341395]","[29.558391747700675, 3.1181919372667943]","[29.553900074800623, 3.1181919372667943]","[29.553900074800623, 3.113700082341395]"
"[29.562883420600727, 3.11370008228606]","[29.562883420600727, 3.1181919372667943]","[29.558391747700675, 3.1181919372667943]","[29.558391747700675, 3.11370008228606]"
"[29.56737509350078, 3.113700082230716]","[29.56737509350078, 3.1181919372667943]","[29.562883420600727, 3.1181919372667943]","[29.562883420600727, 3.113700082230716]"
"[29.57186676640083, 3.113700082175364]","[29.57186676640083, 3.1181919372667943]","[29.56737509350078, 3.1181919372667943]","[29.56737509350078, 3.113700082175364]"
"[29.576358439300883, 3.1137000821200034]","[29.576358439300883, 3.1181919372667943]","[29.57186676640083, 3.1181919372667943]","[29.57186676640083, 3.1137000821200034]"
"[29.580850112200935, 3.1137000820646343]","[29.580850112200935, 3.1181919372667943]","[29.576358439300883, 3.1181919372667943]","[29.576358439300883, 3.1137000820646343]"
"[29.585341785100987, 3.113700082009257]","[29.585341785100987, 3.1181919372667943]","[29.580850112200935, 3.1181919372667943]","[29.580850112200935, 3.113700082009257]"
"[29.58983345800104, 3.113700081953871]","[29.58983345800104, 3.1181919372667943]","[29.585341785100987, 3.1181919372667943]","[29.585341785100987, 3.113700081953871]"
"[29.558391747700675, 3.1092082270284718]","[29.558391747700675, 3.113700081953871]","[29.553900074800623, 3.113700081953871]","[29.553900074800623, 3.1092082270284718]"
"[29.562883420600727, 3.1092082269731365]","[29.562883420600727, 3.113700081953871]","[29.558391747700675, 3.113700081953871]","[29.558391747700675, 3.1092082269731365]"
"[29.56737509350078, 3.1092082269177928]","[29.56737509350078, 3.113700081953871]","[29.562883420600727, 3.113700081953871]","[29.562883420600727, 3.1092082269177928]"
"[29.57186676640083, 3.1092082268624406]","[29.57186676640083, 3.113700081953871]","[29.56737509350078, 3.113700081953871]","[29.56737509350078, 3.1092082268624406]"
"[29.576358439300883, 3.10920822680708]","[29.576358439300883, 3.113700081953871]","[29.57186676640083, 3.113700081953871]","[29.57186676640083, 3.10920822680708]"
"[29.580850112200935, 3.109208226751711]","[29.580850112200935, 3.113700081953871]","[29.576358439300883, 3.113700081953871]","[29.576358439300883, 3.109208226751711]"
"[29.585341785100987, 3.1092082266963335]","[29.585341785100987, 3.113700081953871]","[29.580850112200935, 3.113700081953871]","[29.580850112200935, 3.1092082266963335]"
"[29.58983345800104, 3.1092082266409475]","[29.58983345800104, 3.113700081953871]","[29.585341785100987, 3.113700081953871]","[29.585341785100987, 3.1092082266409475]"
"[29.57186676640083, 3.104716371549517]","[29.57186676640083, 3.1092082266409475]","[29.56737509350078, 3.1092082266409475]","[29.56737509350078, 3.104716371549517]"
"[29.576358439300883, 3.1047163714941566]","[29.576358439300883, 3.1092082266409475]","[29.57186676640083, 3.1092082266409475]","[29.57186676640083, 3.1047163714941566]"
"[29.580850112200935, 3.1047163714387875]","[29.580850112200935, 3.1092082266409475]","[29.576358439300883, 3.1092082266409475]","[29.576358439300883, 3.1047163714387875]"
"[29.585341785100987, 3.10471637138341]","[29.585341785100987, 3.1092082266409475]","[29.580850112200935, 3.1092082266409475]","[29.580850112200935, 3.10471637138341]"
"[29.58983345800104, 3.104716371328024]","[29.58983345800104, 3.1092082266409475]","[29.585341785100987, 3.1092082266409475]","[29.585341785100987, 3.104716371328024]"
"[29.580850112200935, 3.100224516125864]","[29.580850112200935, 3.104716371328024]","[29.576358439300883, 3.104716371328024]","[29.576358439300883, 3.100224516125864]"
"[29.585341785100987, 3.1002245160704867]","[29.585341785100987, 3.104716371328024]","[29.580850112200935, 3.104716371328024]","[29.580850112200935, 3.1002245160704867]"
"[29.58983345800104, 3.1002245160151007]","[29.58983345800104, 3.104716371328024]","[29.585341785100987, 3.104716371328024]","[29.585341785100987, 3.1002245160151007]"
"[29.585341785100987, 3.082257094818793]","[29.585341785100987, 3.0867489500763305]","[29.580850112200935, 3.0867489500763305]","[29.580850112200935, 3.082257094818793]"
"[29.594325130901122, 3.136159358463094]","[29.594325130901122, 3.1406512138314113]","[29.58983345800107, 3.1406512138314113]","[29.58983345800107, 3.136159358463094]"
"[29.594325130901122, 3.131667502040688]","[29.594325130901122, 3.136159357409005]","[29.58983345800107, 3.136159357409005]","[29.58983345800107, 3.131667502040688]"
"[29.598816803801174, 3.131667501985285]","[29.598816803801174, 3.136159357409005]","[29.594325130901122, 3.136159357409005]","[29.594325130901122, 3.131667501985285]"
"[29.603308476701226, 3.131667501929874]","[29.603308476701226, 3.136159357409005]","[29.598816803801174, 3.136159357409005]","[29.598816803801174, 3.131667501929874]"
"[29.607800149601278, 3.1316675018744546]","[29.607800149601278, 3.136159357409005]","[29.603308476701226, 3.136159357409005]","[29.603308476701226, 3.1316675018744546]"
"[29.594325130901122, 3.1271756456182818]","[29.594325130901122, 3.131667500986599]","[29.58983345800107, 3.131667500986599]","[29.58983345800107, 3.1271756456182818]"
"[29.603308476701226, 3.1271756455074677]","[29.603308476701226, 3.131667500986599]","[29.598816803801174, 3.131667500986599]","[29.598816803801174, 3.1271756455074677]"
"[29.607800149601278, 3.1271756454520485]","[29.607800149601278, 3.131667500986599]","[29.603308476701226, 3.131667500986599]","[29.603308476701226, 3.1271756454520485]"
"[29.61229182250133, 3.1271756453966204]","[29.61229182250133, 3.131667500986599]","[29.607800149601278, 3.131667500986599]","[29.607800149601278, 3.1271756453966204]"
"[29.598816803801174, 3.122683789140473]","[29.598816803801174, 3.127175644564193]","[29.594325130901122, 3.127175644564193]","[29.594325130901122, 3.122683789140473]"
"[29.603308476701226, 3.1226837890850616]","[29.603308476701226, 3.127175644564193]","[29.598816803801174, 3.127175644564193]","[29.598816803801174, 3.1226837890850616]"
"[29.607800149601278, 3.1226837890296424]","[29.607800149601278, 3.127175644564193]","[29.603308476701226, 3.127175644564193]","[29.603308476701226, 3.1226837890296424]"
"[29.61229182250133, 3.1226837889742143]","[29.61229182250133, 3.127175644564193]","[29.607800149601278, 3.127175644564193]","[29.607800149601278, 3.1226837889742143]"
"[29.594325130901122, 3.1181919327734695]","[29.594325130901122, 3.122683788141787]","[29.58983345800107, 3.122683788141787]","[29.58983345800107, 3.1181919327734695]"
"[29.598816803801174, 3.1181919327180667]","[29.598816803801174, 3.122683788141787]","[29.594325130901122, 3.122683788141787]","[29.594325130901122, 3.1181919327180667]"
"[29.603308476701226, 3.1181919326626555]","[29.603308476701226, 3.122683788141787]","[29.598816803801174, 3.122683788141787]","[29.598816803801174, 3.1181919326626555]"
"[29.607800149601278, 3.1181919326072363]","[29.607800149601278, 3.122683788141787]","[29.603308476701226, 3.122683788141787]","[29.603308476701226, 3.1181919326072363]"
"[29.61229182250133, 3.118191932551808]","[29.61229182250133, 3.122683788141787]","[29.607800149601278, 3.122683788141787]","[29.607800149601278, 3.118191932551808]"
"[29.594325130901122, 3.1137000763510634]","[29.594325130901122, 3.1181919317193807]","[29.58983345800107, 3.1181919317193807]","[29.58983345800107, 3.1137000763510634]"
"[29.598816803801174, 3.1137000762956606]","[29.598816803801174, 3.1181919317193807]","[29.594325130901122, 3.1181919317193807]","[29.594325130901122, 3.1137000762956606]"
"[29.603308476701226, 3.1137000762402494]","[29.603308476701226, 3.1181919317193807]","[29.598816803801174, 3.1181919317193807]","[29.598816803801174, 3.1137000762402494]"
"[29.607800149601278, 3.11370007618483]","[29.607800149601278, 3.1181919317193807]","[29.603308476701226, 3.1181919317193807]","[29.603308476701226, 3.11370007618483]"
"[29.594325130901122, 3.1092082199286573]","[29.594325130901122, 3.1137000752969746]","[29.58983345800107, 3.1137000752969746]","[29.58983345800107, 3.1092082199286573]"
"[29.598816803801174, 3.1092082198732545]","[29.598816803801174, 3.1137000752969746]","[29.594325130901122, 3.1137000752969746]","[29.594325130901122, 3.1092082198732545]"
"[29.603308476701226, 3.1092082198178432]","[29.603308476701226, 3.1137000752969746]","[29.598816803801174, 3.1137000752969746]","[29.598816803801174, 3.1092082198178432]"
"[29.594325130901122, 3.104716363506251]","[29.594325130901122, 3.1092082188745684]","[29.58983345800107, 3.1092082188745684]","[29.58983345800107, 3.104716363506251]"
"[29.895267215204697, 3.13615935473252]","[29.895267215204697, 3.1406512138314113]","[29.890775542304645, 3.1406512138314113]","[29.890775542304645, 3.13615935473252]"
"[29.895267215204697, 3.1316674949614796]","[29.895267215204697, 3.136159354060371]","[29.890775542304645, 3.136159354060371]","[29.890775542304645, 3.1316674949614796]"
"[29.940183944205216, 3.0957326162331165]","[29.940183944205216, 3.100224475892048]","[29.935692271305165, 3.100224475892048]","[29.935692271305165, 3.0957326162331165]"
"[29.94467561710527, 3.095732616177066]","[29.94467561710527, 3.100224475892048]","[29.940183944205216, 3.100224475892048]","[29.940183944205216, 3.095732616177066]"
"[29.7021252805024, 3.4595732830176713]","[29.7021252805024, 3.464065139717974]","[29.69763360760235, 3.464065139717974]","[29.69763360760235, 3.4595732830176713]"
"[29.998575691905923, 2.9834361043853046]","[29.998575691905923, 2.9879279647735455]","[29.99408401900587, 2.9879279647735455]","[29.99408401900587, 2.9834361043853046]"
"[29.998575691905923, 2.9789442434913247]","[29.998575691905923, 2.9834361038795656]","[29.99408401900587, 2.9834361038795656]","[29.99408401900587, 2.9789442434913247]"
