Mininum Longitude,Minimum Latitude,Maximum Longitude,Maximum Latitude,Percent Vegetation Loss,Percent Bare Initial,Percent Significant VH Values,Average NIR/G,Average SWIR1/B,NASA Elev,GEDI Elev,Elev Loss,GEDI Qual. Flag,B5 Value,B6 Value,Center Lon,Center Lat,Elevation Score,Band Variation Score,Status
29.58779610492004,3.152252416273974,29.590049178581378,3.154501610849316,92.18749465828327,91.70202770048168,36.728072850030884,0.4194467607576532,0.6382534499494695,864.8313557892375,872.6232479908429,16.097303880368425,0.6967213114754098,0.19198773403951275,0.25341081452083425,29.58892264175071,3.153377013561645,6.0,8.0,Pass
29.592302252242714,3.150003221698632,29.59455532590405,3.152252416273974,78.01374387308367,77.65142211071266,34.00310888683245,0.31682022862845416,0.5628398996929628,884.7730209562326,1970.4981869998621,1096.644947313052,0.24944812362030905,0.19868948747669143,0.2344453740360375,29.593428789073382,3.1511278189863026,1.0,7.0,Pass
29.592302252242714,3.1477540271232898,29.59455532590405,3.150003221698632,64.60673735214007,64.34684074193649,6.043003348026903,0.3705629783788099,0.6168078980638277,890.1141637170628,864.1354178330865,-13.657297220619144,1.0,0.1950977006291591,0.24431236680553067,29.593428789073382,3.148878624410961,0.0,6.0,Pass
29.603567620549395,3.1477540271232898,29.60582069421073,3.150003221698632,79.51281801158527,79.14352419939826,44.321008510413385,0.18377009880416303,0.41680884483440733,884.0989381425925,-999.0,-999.0,-999.0,0.1700703237660517,0.1911887136629695,29.604694157380063,3.148878624410961,5.0,7.0,Pass
29.60582069421073,3.1477540271232898,29.608073767872067,3.150003221698632,77.84019971413812,77.52706822263016,28.7434590802399,0.21278572027660894,0.44281578458389564,885.878701050621,-999.0,-999.0,-999.0,0.16709003354423993,0.19661557321820866,29.6069472310414,3.148878624410961,6.0,7.0,Pass
29.556253073661335,3.1455048325479478,29.55850614732267,3.1477540271232898,98.99874985289354,98.35430835350712,23.399871835382402,0.3044322086065435,0.5533029845327484,834.3208619331606,836.0286010817632,10.151652596642267,-999.0,0.18432227659252248,0.22221620314874407,29.557379610492003,3.1466294298356186,2.0,4.0,Pass
29.55850614732267,3.1455048325479478,29.560759220984007,3.1477540271232898,93.00436495359885,92.5724093473179,11.341827847077006,0.34462479065279694,0.6015877502798805,838.3899010346375,2204.453827428866,1376.5494652913,-999.0,0.1811434401047516,0.22740292921431984,29.55963268415334,3.1466294298356186,0.0,6.0,Pass
29.592302252242714,3.1455048325479478,29.59455532590405,3.1477540271232898,95.03738690692767,86.91486361501873,20.03704887484,0.38059216069971435,0.6268100678258279,889.514788573999,877.4515075683593,4.0282745361328125,1.0,0.19231328254271365,0.23878443543916977,29.593428789073382,3.1466294298356186,2.0,7.0,Pass
29.59455532590405,3.1455048325479478,29.596808399565386,3.1477540271232898,26.340784696076696,24.12227971768486,32.290906522846825,0.40248767805003766,0.5578300170842382,881.3959716439739,921.4941516596044,57.077287059719275,0.03954802259887005,0.12569119291823225,0.21178491476389896,29.59568186273472,3.1466294298356186,5.0,7.0,Pass
29.60131454688806,3.1455048325479478,29.603567620549395,3.1477540271232898,83.61477026253378,83.122456277888,17.79889986146471,0.22820617955120984,0.44464228331706007,887.8145043321704,-999.0,-999.0,-999.0,0.17878493293889605,0.20905540232290287,29.602441083718727,3.1466294298356186,1.0,7.0,Pass
