min lon,min lat,max lon,max lat,status
27.413116768703244,-7.536138792857361,27.417608441603296,-7.531646963348189,0
27.417608441603296,-7.536138792908688,27.422100114503348,-7.531646963348189,0
27.422100114503348,-7.536138792960024,27.4265917874034,-7.531646963348189,0
27.4265917874034,-7.536138793011368,27.43108346030345,-7.531646963348189,0
27.43108346030345,-7.53613879306272,27.435575133203503,-7.531646963348189,0
27.435575133203503,-7.53613879311408,27.440066806103555,-7.531646963348189,0
27.350233348102517,-7.54063062190556,27.35472502100257,-7.53613879311408,0
27.35472502100257,-7.540630621956769,27.35921669390262,-7.53613879311408,0
27.35921669390262,-7.540630622007987,27.363708366802673,-7.53613879311408,0
27.363708366802673,-7.540630622059212,27.368200039702725,-7.53613879311408,0
27.368200039702725,-7.540630622110447,27.372691712602776,-7.53613879311408,0
27.372691712602776,-7.5406306221616894,27.37718338550283,-7.53613879311408,0
27.37718338550283,-7.540630622212941,27.38167505840288,-7.53613879311408,0
27.38167505840288,-7.5406306222642,27.386166731302932,-7.53613879311408,0
27.386166731302932,-7.540630622315469,27.390658404202984,-7.53613879311408,0
27.390658404202984,-7.540630622366745,27.395150077103036,-7.53613879311408,0
27.395150077103036,-7.540630622418029,27.399641750003088,-7.53613879311408,1
27.399641750003088,-7.5406306224693225,27.40413342290314,-7.53613879311408,1
27.40413342290314,-7.5406306225206245,27.408625095803192,-7.53613879311408,0
27.408625095803192,-7.540630622571935,27.413116768703244,-7.53613879311408,0
27.413116768703244,-7.540630622623253,27.417608441603296,-7.53613879311408,0
27.417608441603296,-7.54063062267458,27.422100114503348,-7.53613879311408,0
27.422100114503348,-7.540630622725915,27.4265917874034,-7.53613879311408,0
27.4265917874034,-7.540630622777259,27.43108346030345,-7.53613879311408,0
27.43108346030345,-7.540630622828611,27.435575133203503,-7.53613879311408,0
27.435575133203503,-7.540630622879972,27.440066806103555,-7.53613879311408,0
27.350233348102517,-7.5451224516714515,27.35472502100257,-7.540630622879972,0
27.35472502100257,-7.54512245172266,27.35921669390262,-7.540630622879972,0
27.35921669390262,-7.545122451773878,27.363708366802673,-7.540630622879972,0
27.363708366802673,-7.545122451825104,27.368200039702725,-7.540630622879972,0
27.368200039702725,-7.545122451876338,27.372691712602776,-7.540630622879972,0
27.372691712602776,-7.545122451927581,27.37718338550283,-7.540630622879972,0
27.37718338550283,-7.545122451978832,27.38167505840288,-7.540630622879972,0
27.38167505840288,-7.545122452030092,27.386166731302932,-7.540630622879972,0
27.386166731302932,-7.54512245208136,27.390658404202984,-7.540630622879972,0
27.390658404202984,-7.545122452132636,27.395150077103036,-7.540630622879972,0
27.395150077103036,-7.545122452183921,27.399641750003088,-7.540630622879972,1
27.399641750003088,-7.545122452235214,27.40413342290314,-7.540630622879972,1
27.40413342290314,-7.545122452286516,27.408625095803192,-7.540630622879972,0
27.408625095803192,-7.545122452337826,27.413116768703244,-7.540630622879972,0
27.413116768703244,-7.545122452389144,27.417608441603296,-7.540630622879972,0
27.417608441603296,-7.545122452440471,27.422100114503348,-7.540630622879972,0
27.422100114503348,-7.545122452491807,27.4265917874034,-7.540630622879972,0
27.4265917874034,-7.545122452543151,27.43108346030345,-7.540630622879972,0
27.43108346030345,-7.545122452594502,27.435575133203503,-7.540630622879972,0
27.435575133203503,-7.545122452645863,27.440066806103555,-7.540630622879972,0
27.350233348102517,-7.549614281437343,27.35472502100257,-7.545122452645863,0
27.35472502100257,-7.549614281488552,27.35921669390262,-7.545122452645863,1
27.35921669390262,-7.549614281539769,27.363708366802673,-7.545122452645863,1
27.363708366802673,-7.549614281590995,27.368200039702725,-7.545122452645863,0
27.368200039702725,-7.54961428164223,27.372691712602776,-7.545122452645863,0
27.372691712602776,-7.549614281693472,27.37718338550283,-7.545122452645863,0
27.37718338550283,-7.549614281744724,27.38167505840288,-7.545122452645863,0
27.38167505840288,-7.549614281795983,27.386166731302932,-7.545122452645863,0
27.386166731302932,-7.549614281847251,27.390658404202984,-7.545122452645863,1
27.390658404202984,-7.549614281898528,27.395150077103036,-7.545122452645863,1
27.395150077103036,-7.549614281949812,27.399641750003088,-7.545122452645863,0
27.399641750003088,-7.549614282001105,27.40413342290314,-7.545122452645863,0
27.40413342290314,-7.549614282052407,27.408625095803192,-7.545122452645863,0
27.408625095803192,-7.549614282103717,27.413116768703244,-7.545122452645863,0
27.413116768703244,-7.549614282155035,27.417608441603296,-7.545122452645863,0
27.417608441603296,-7.549614282206362,27.422100114503348,-7.545122452645863,0
27.422100114503348,-7.549614282257698,27.4265917874034,-7.545122452645863,0
27.4265917874034,-7.549614282309042,27.43108346030345,-7.545122452645863,0
27.43108346030345,-7.549614282360394,27.435575133203503,-7.545122452645863,0
27.435575133203503,-7.5496142824117545,27.440066806103555,-7.545122452645863,0
27.350233348102517,-7.554106111203234,27.35472502100257,-7.5496142824117545,0
27.35472502100257,-7.554106111254443,27.35921669390262,-7.5496142824117545,0
27.35921669390262,-7.554106111305661,27.363708366802673,-7.5496142824117545,0
27.363708366802673,-7.554106111356886,27.368200039702725,-7.5496142824117545,0
27.368200039702725,-7.554106111408121,27.372691712602776,-7.5496142824117545,0
27.372691712602776,-7.5541061114593635,27.37718338550283,-7.5496142824117545,0
27.37718338550283,-7.554106111510615,27.38167505840288,-7.5496142824117545,0
27.38167505840288,-7.554106111561874,27.386166731302932,-7.5496142824117545,0
27.386166731302932,-7.554106111613143,27.390658404202984,-7.5496142824117545,0
27.390658404202984,-7.554106111664419,27.395150077103036,-7.5496142824117545,0
27.395150077103036,-7.554106111715703,27.399641750003088,-7.5496142824117545,0
27.399641750003088,-7.5541061117669965,27.40413342290314,-7.5496142824117545,0
27.40413342290314,-7.554106111818299,27.408625095803192,-7.5496142824117545,0
27.408625095803192,-7.554106111869609,27.413116768703244,-7.5496142824117545,0
27.413116768703244,-7.554106111920927,27.417608441603296,-7.5496142824117545,0
27.417608441603296,-7.554106111972254,27.422100114503348,-7.5496142824117545,0
27.422100114503348,-7.5541061120235895,27.4265917874034,-7.5496142824117545,0
27.4265917874034,-7.554106112074933,27.43108346030345,-7.5496142824117545,0
27.43108346030345,-7.554106112126285,27.435575133203503,-7.5496142824117545,0
27.435575133203503,-7.554106112177646,27.440066806103555,-7.5496142824117545,0
27.350233348102517,-7.5585979409691255,27.35472502100257,-7.554106112177646,0
27.35472502100257,-7.558597941020334,27.35921669390262,-7.554106112177646,0
27.35921669390262,-7.558597941071552,27.363708366802673,-7.554106112177646,0
27.363708366802673,-7.558597941122778,27.368200039702725,-7.554106112177646,0
27.368200039702725,-7.558597941174012,27.372691712602776,-7.554106112177646,0
27.372691712602776,-7.558597941225255,27.37718338550283,-7.554106112177646,0
27.37718338550283,-7.558597941276506,27.38167505840288,-7.554106112177646,0
27.38167505840288,-7.558597941327766,27.386166731302932,-7.554106112177646,0
27.386166731302932,-7.558597941379034,27.390658404202984,-7.554106112177646,0
27.390658404202984,-7.55859794143031,27.395150077103036,-7.554106112177646,0
27.395150077103036,-7.558597941481595,27.399641750003088,-7.554106112177646,0
27.399641750003088,-7.558597941532888,27.40413342290314,-7.554106112177646,0
27.40413342290314,-7.55859794158419,27.408625095803192,-7.554106112177646,0
27.408625095803192,-7.5585979416355,27.413116768703244,-7.554106112177646,0
27.413116768703244,-7.558597941686818,27.417608441603296,-7.554106112177646,0
27.417608441603296,-7.558597941738145,27.422100114503348,-7.554106112177646,0
27.422100114503348,-7.558597941789481,27.4265917874034,-7.554106112177646,0
27.4265917874034,-7.558597941840825,27.43108346030345,-7.554106112177646,0
27.43108346030345,-7.5585979418921765,27.435575133203503,-7.554106112177646,0
27.435575133203503,-7.558597941943537,27.440066806103555,-7.554106112177646,0
27.350233348102517,-7.563089770735017,27.35472502100257,-7.558597941943537,0
27.35472502100257,-7.563089770786226,27.35921669390262,-7.558597941943537,0
27.35921669390262,-7.563089770837443,27.363708366802673,-7.558597941943537,0
27.363708366802673,-7.563089770888669,27.368200039702725,-7.558597941943537,0
27.368200039702725,-7.563089770939904,27.372691712602776,-7.558597941943537,0
27.372691712602776,-7.563089770991146,27.37718338550283,-7.558597941943537,0
27.37718338550283,-7.563089771042398,27.38167505840288,-7.558597941943537,0
27.38167505840288,-7.563089771093657,27.386166731302932,-7.558597941943537,0
27.386166731302932,-7.563089771144925,27.390658404202984,-7.558597941943537,0
27.390658404202984,-7.563089771196202,27.395150077103036,-7.558597941943537,0
27.395150077103036,-7.563089771247486,27.399641750003088,-7.558597941943537,0
27.399641750003088,-7.563089771298779,27.40413342290314,-7.558597941943537,0
27.40413342290314,-7.563089771350081,27.408625095803192,-7.558597941943537,0
27.408625095803192,-7.563089771401391,27.413116768703244,-7.558597941943537,0
27.413116768703244,-7.563089771452709,27.417608441603296,-7.558597941943537,0
27.417608441603296,-7.563089771504036,27.422100114503348,-7.558597941943537,0
27.422100114503348,-7.563089771555372,27.4265917874034,-7.558597941943537,0
27.4265917874034,-7.563089771606716,27.43108346030345,-7.558597941943537,0
27.43108346030345,-7.563089771658068,27.435575133203503,-7.558597941943537,0
27.435575133203503,-7.5630897717094285,27.440066806103555,-7.558597941943537,0
27.350233348102517,-7.567581600500908,27.35472502100257,-7.5630897717094285,0
27.35472502100257,-7.567581600552117,27.35921669390262,-7.5630897717094285,0
27.35921669390262,-7.567581600603335,27.363708366802673,-7.5630897717094285,0
27.363708366802673,-7.56758160065456,27.368200039702725,-7.5630897717094285,0
27.368200039702725,-7.567581600705795,27.372691712602776,-7.5630897717094285,0
27.372691712602776,-7.567581600757038,27.37718338550283,-7.5630897717094285,0
27.37718338550283,-7.567581600808289,27.38167505840288,-7.5630897717094285,0
27.38167505840288,-7.5675816008595485,27.386166731302932,-7.5630897717094285,0
27.386166731302932,-7.567581600910817,27.390658404202984,-7.5630897717094285,0
27.390658404202984,-7.567581600962093,27.395150077103036,-7.5630897717094285,0
27.395150077103036,-7.567581601013377,27.399641750003088,-7.5630897717094285,0
27.399641750003088,-7.567581601064671,27.40413342290314,-7.5630897717094285,0
27.40413342290314,-7.567581601115973,27.408625095803192,-7.5630897717094285,0
27.408625095803192,-7.567581601167283,27.413116768703244,-7.5630897717094285,0
27.413116768703244,-7.567581601218601,27.417608441603296,-7.5630897717094285,0
27.417608441603296,-7.567581601269928,27.422100114503348,-7.5630897717094285,0
27.422100114503348,-7.567581601321264,27.4265917874034,-7.5630897717094285,0
27.4265917874034,-7.567581601372607,27.43108346030345,-7.5630897717094285,0
27.43108346030345,-7.567581601423959,27.435575133203503,-7.5630897717094285,0
27.435575133203503,-7.56758160147532,27.440066806103555,-7.5630897717094285,0
27.350233348102517,-7.5720734302668,27.35472502100257,-7.56758160147532,0
27.35472502100257,-7.572073430318008,27.35921669390262,-7.56758160147532,0
27.35921669390262,-7.572073430369226,27.363708366802673,-7.56758160147532,0
27.363708366802673,-7.572073430420452,27.368200039702725,-7.56758160147532,0
27.368200039702725,-7.572073430471686,27.372691712602776,-7.56758160147532,0
27.372691712602776,-7.572073430522929,27.37718338550283,-7.56758160147532,0
27.37718338550283,-7.57207343057418,27.38167505840288,-7.56758160147532,0
27.38167505840288,-7.57207343062544,27.386166731302932,-7.56758160147532,0
27.386166731302932,-7.572073430676708,27.390658404202984,-7.56758160147532,0
27.390658404202984,-7.5720734307279844,27.395150077103036,-7.56758160147532,0
27.395150077103036,-7.572073430779269,27.399641750003088,-7.56758160147532,0
27.399641750003088,-7.572073430830562,27.40413342290314,-7.56758160147532,0
27.40413342290314,-7.572073430881864,27.408625095803192,-7.56758160147532,0
27.408625095803192,-7.572073430933174,27.413116768703244,-7.56758160147532,0
27.413116768703244,-7.572073430984492,27.417608441603296,-7.56758160147532,0
27.417608441603296,-7.572073431035819,27.422100114503348,-7.56758160147532,0
27.422100114503348,-7.572073431087155,27.4265917874034,-7.56758160147532,0
27.4265917874034,-7.572073431138499,27.43108346030345,-7.56758160147532,0
27.43108346030345,-7.5720734311898505,27.435575133203503,-7.56758160147532,0
27.435575133203503,-7.572073431241211,27.440066806103555,-7.56758160147532,0
27.350233348102517,-7.576565260032691,27.35472502100257,-7.572073431241211,0
27.35472502100257,-7.5765652600839,27.35921669390262,-7.572073431241211,0
27.35921669390262,-7.576565260135117,27.363708366802673,-7.572073431241211,0
27.363708366802673,-7.576565260186343,27.368200039702725,-7.572073431241211,0
27.368200039702725,-7.576565260237578,27.372691712602776,-7.572073431241211,0
27.372691712602776,-7.57656526028882,27.37718338550283,-7.572073431241211,0
27.37718338550283,-7.576565260340072,27.38167505840288,-7.572073431241211,0
27.38167505840288,-7.576565260391331,27.386166731302932,-7.572073431241211,0
27.386166731302932,-7.5765652604425995,27.390658404202984,-7.572073431241211,0
27.390658404202984,-7.576565260493876,27.395150077103036,-7.572073431241211,0
27.395150077103036,-7.57656526054516,27.399641750003088,-7.572073431241211,0
27.399641750003088,-7.576565260596453,27.40413342290314,-7.572073431241211,0
27.40413342290314,-7.576565260647755,27.408625095803192,-7.572073431241211,0
27.408625095803192,-7.576565260699065,27.413116768703244,-7.572073431241211,0
27.413116768703244,-7.5765652607503835,27.417608441603296,-7.572073431241211,0
27.417608441603296,-7.5765652608017104,27.422100114503348,-7.572073431241211,0
27.422100114503348,-7.576565260853046,27.4265917874034,-7.572073431241211,0
27.4265917874034,-7.57656526090439,27.43108346030345,-7.572073431241211,0
27.43108346030345,-7.576565260955742,27.435575133203503,-7.572073431241211,0
27.435575133203503,-7.576565261007103,27.440066806103555,-7.572073431241211,0
27.350233348102517,-7.581057089798582,27.35472502100257,-7.576565261007103,0
27.35472502100257,-7.581057089849791,27.35921669390262,-7.576565261007103,0
27.35921669390262,-7.581057089901009,27.363708366802673,-7.576565261007103,0
27.363708366802673,-7.5810570899522345,27.368200039702725,-7.576565261007103,0
27.368200039702725,-7.581057090003469,27.372691712602776,-7.576565261007103,0
27.372691712602776,-7.581057090054712,27.37718338550283,-7.576565261007103,0
27.37718338550283,-7.581057090105963,27.38167505840288,-7.576565261007103,0
27.38167505840288,-7.5810570901572225,27.386166731302932,-7.576565261007103,0
27.386166731302932,-7.581057090208491,27.390658404202984,-7.576565261007103,0
27.390658404202984,-7.581057090259767,27.395150077103036,-7.576565261007103,0
27.395150077103036,-7.5810570903110515,27.399641750003088,-7.576565261007103,0
27.399641750003088,-7.581057090362345,27.40413342290314,-7.576565261007103,0
27.40413342290314,-7.581057090413647,27.408625095803192,-7.576565261007103,0
27.408625095803192,-7.581057090464957,27.413116768703244,-7.576565261007103,0
27.413116768703244,-7.581057090516275,27.417608441603296,-7.576565261007103,0
27.417608441603296,-7.581057090567602,27.422100114503348,-7.576565261007103,0
27.422100114503348,-7.581057090618938,27.4265917874034,-7.576565261007103,0
27.4265917874034,-7.581057090670281,27.43108346030345,-7.576565261007103,0
27.43108346030345,-7.581057090721633,27.435575133203503,-7.576565261007103,0
27.435575133203503,-7.581057090772994,27.440066806103555,-7.576565261007103,0
