-115.43048731686451,35.335209828007336,-115.42772957991104,35.33745902259608,0,99.84580091191644,100.01371180717807,0.2526160074364141,0.4982375350961469,1011.215725899049,986.5188345990575,4.5204538753875445,1,0.2692007685483723,0.28583452743273513
-115.42772957991104,35.335209828007336,-115.42497184295758,35.33745902259608,0,99.89682172760654,100.05044619405747,0.2521954206618089,0.5101668425937035,1007.3882687979414,-999,-999,-999,0.2816528613039721,0.2971293668510268
-115.42497184295758,35.335209828007336,-115.4222141060041,35.33745902259608,0,99.94784087125419,100.01830365909802,0.25733585307689893,0.5085726581457733,1003.1060654759165,973.9043095029634,3.480030980603448,1,0.2905965268217863,0.3070883806232205
-115.4222141060041,35.335209828007336,-115.41945636905064,35.33745902259608,0,99.8968217267715,100.0504461932212,0.25899679351426713,0.5102535021029448,998.2808524319112,973.107988154106,3.1642524211121366,1,0.2871885483319305,0.3055969988149753
-115.41945636905064,35.335209828007336,-115.41669863209717,35.33745902259608,0,99.94784087124235,100.01371192870931,0.26092233266486026,0.5147966023676831,994.7237373737377,966.4701104221572,3.11027892494457,1,0.2842349028295625,0.3036221604987359
-115.41669863209717,35.335209828007336,-115.4139408951437,35.33745902259608,0,99.74376095451613,100.01830365897695,0.24902660438159346,0.5081149974544873,990.2095811133569,965.4291369716167,3.397953436429582,1,0.29719842098138166,0.31448407376363086
-115.4139408951437,35.335209828007336,-115.41118315819023,35.33745902259608,0,99.89682172674036,100.05044619318998,0.2625257842162016,0.5292553777853028,985.5371331465577,-999,-999,-999,0.2967599929651083,0.31460953642778255
-115.41118315819023,35.335209828007336,-115.40842542123676,35.33745902259608,0,99.84580091272224,100.01830365887432,0.2616179772717591,0.5362235387042126,982.2761375637076,958.002037862544,4.713181024483541,0.9041501976284585,0.2963415735374961,0.31334215858900744
-115.40842542123676,35.335209828007336,-115.40566768428329,35.33745902259608,0,99.89682172751384,100.05044619396463,0.2657482820923658,0.5426245531290574,978.6188071077643,952.4646274961272,3.7837578345989358,0.8389008620689655,0.3003691553486848,0.3169114755505818
-115.40566768428329,35.335209828007336,-115.40290994732982,35.33745902259608,0,99.79478176830516,100.01830365805766,0.2689286597394186,0.5441927500174035,975.2982311049847,951.5237845879095,3.754868049126167,1,0.3039250936557213,0.3220979793348014
-115.40290994732982,35.335209828007336,-115.40015221037635,35.33745902259608,0,99.84580091318162,100.01371180844534,0.2658985082366875,0.5353871907026229,971.8881083562895,945.3371605715062,3.5957234042637176,1,0.30739920078753036,0.3261321696112138
-115.40015221037635,35.335209828007336,-115.39739447342288,35.33745902259608,0,99.896821727511,100.05044619396185,0.260866740093445,0.5232511783006754,969.3341138659314,944.5164539148119,4.215267583708902,1,0.30088697934584,0.3199636575438626
-115.39739447342288,35.335209828007336,-115.39463673646941,35.33745902259608,0,99.89682005552277,100.0504461930762,0.24769574978549513,0.5057516880046224,967.9959123685296,940.9406760735656,3.0021000992892977,1,0.2925584249766402,0.3117579474147263
-115.39463673646941,35.335209828007336,-115.39187899951594,35.33745902259608,0,99.89682172760219,97.79590561377745,0.24351133025722488,0.5049556773356517,967.5202718214786,938.9083451204856,2.0439209213399976,1,0.2992408437030071,0.3191453241604991
-115.39187899951594,35.335209828007336,-115.38912126256247,35.33745902259608,0,99.84580091272444,100.05044619388133,0.2650072759889593,0.5224353568352224,966.7244658855951,941.4009342613998,4.112435875717474,1,0.29786433016971015,0.32233884050451195
-115.38912126256247,35.335209828007336,-115.386363525609,35.33745902259608,0,99.89682172674266,100.0504461931923,0.26754823309330145,0.5292154504998349,966.5608815426988,940.8278308232626,3.452914428710938,0.734375,0.3034235473697086,0.3277954000536333
-115.386363525609,35.335209828007336,-115.38360578865553,35.33745902259608,0,99.89682172765025,100.0183036590964,0.2677909154212057,0.5390720755376935,967.7627289839761,-999,-999,-999,0.30125162017327894,0.32338612188365573
