Mininum Longitude,Minimum Latitude,Maximum Longitude,Maximum Latitude,Percent Vegetation Loss,Percent Bare Initial,Percent Significant VH Values,Average NIR/G,Average SWIR1/B
-102.67229692254043,34.87856953550419,-102.6700510860904,34.88081647081126,0,78.69558700981707,100.02554288360601,0.37968030390335594,0.6552006892907509
-102.6700510860904,34.87856953555228,-102.66780524964037,34.88081647081126,0,99.95283204703144,99.98039705372425,0.3603655739618797,0.6373718838713308
-102.66780524964037,34.87856953560037,-102.66555941319034,34.88081647081126,0,99.76471844384656,99.93525107598327,0.35008409396189716,0.6354928007355419
-102.66555941319034,34.87856953564846,-102.66331357674031,34.88081647081126,0,99.95283632574292,100.0255493061494,0.3493986833416212,0.6397520883139667
-102.66331357674031,34.87856953569655,-102.66106774029028,34.88081647081126,0,99.76472271473772,99.98604690607979,0.3491874493504776,0.638369616930582
-102.66106774029028,34.87856953574464,-102.65882190384025,34.88081647081126,0,99.95284060379586,99.9409010714766,0.37737100920295064,0.6398164784494784
-102.65882190384025,34.87856953579272,-102.65657606739022,34.88081647081126,0,99.76472698425927,100.02555572729015,0.37194148218572226,0.6382124946505003
-102.65657606739022,34.8785695358408,-102.65433023094019,34.88081647081126,0,99.95284488181633,99.98605332538445,0.38108730636894506,0.638290654207396
-102.65433023094019,34.87856953588889,-102.65208439449016,34.88081647081126,0,93.43153076817418,99.98041203182233,0.3842454015975688,0.6383252664681641
-102.65208439449016,34.878569535936975,-102.64983855804013,34.88081647081126,0,69.66622971236262,99.9860576049319,0.3888618104683703,0.6398056376635072
-102.64983855804013,34.87856953598506,-102.6475927215901,34.88081647081126,0,99.76473552487101,99.98605974463189,0.3806916560659423,0.6324810727818615
-102.6475927215901,34.87856953603313,-102.64534688514007,34.88081647081126,0,99.95285343701711,99.98041844960882,0.3811431654563493,0.6225713511224807
-102.64534688514007,34.878569536081216,-102.64310104869004,34.88081647081126,0,95.75160849635732,99.98606402357666,0.3511024234229984,0.5985332133588902
-102.64310104869004,34.8785695361293,-102.64085521224001,34.88081647081126,0,71.79823949996066,99.98606616302497,0.3803027924929466,0.6245694808727912
-102.64085521224001,34.87856953617737,-102.63860937578998,34.88081647081126,0,71.04566878777828,99.97478128866156,0.39452642188936515,0.6468741827377749
-102.63860937578998,34.87856953622545,-102.63636353933995,34.88081647081126,0,20.128345534681007,99.98607044131789,0.39737336424701825,0.6658366496636798
-102.63636353933995,34.878569536273524,-102.63411770288992,34.88081647081126,0,24.89422227327631,100.02557713175166,0.40321809781479845,0.6560383941224271
-102.63411770288992,34.8785695363216,-102.6318718664399,34.88081647081126,0,99.95286626998538,99.93528315462517,0.37818429784455815,0.611450805496704
-102.6318718664399,34.878569536369675,-102.62962602998986,34.88081647081126,0,99.76475260196793,99.98607685961375,0.3654040799260133,0.6190389602630626
-102.62962602998986,34.87856953641775,-102.62738019353984,34.88081647081126,0,99.9528705469265,100.02558355222793,0.36813238765348255,0.6241375858524811
-102.62738019353984,34.87856953646582,-102.6251343570898,34.88081647081126,0,99.76475687057919,99.93528956840059,0.38141670657601456,0.6229325308070676
-102.6251343570898,34.878569536513886,-102.62288852063978,34.88081647081126,0,99.9528748235719,100.02558783198452,0.3825855896907399,0.6218233086173861
-102.62288852063978,34.878569536561955,-102.62064268418975,34.88081647081126,0,99.76476113980212,99.98608541638875,0.3905412278399935,0.6286730732526541
-102.62064268418975,34.87856953661002,-102.61839684773972,34.88081647081126,0,99.95287910009684,99.93529598247962,0.3633242464242296,0.6092590657629988
-102.61839684773972,34.87856953665809,-102.61615101128969,34.88081647081126,0,99.76476540757052,100.0255943964886,0.3539421435697256,0.606970753904691
-102.61615101128969,34.87856953670616,-102.61390517483966,34.88081647081126,0,88.35228234470354,99.98609183340531,0.3725346341548179,0.6198261007531151
-102.61390517483966,34.87856953675423,-102.61165933838963,34.88081647081126,0,6.584081281279866,99.93530239649301,0.41993623489873605,0.6686579966256879
