Mininum Longitude,Minimum Latitude,Maximum Longitude,Maximum Latitude,Percent Vegetation Loss,Percent Bare Initial,Percent Significant VH Values,Average NIR/G,Average SWIR1/B
-112.37431038665565,34.878569317913055,-112.37206455020562,34.88081647081126,0,74.61261082842024,28.53079727370157,0.3688120692421445,0.5919540681797987
-112.37206455020562,34.8785693179657,-112.36981871375559,34.88081647081126,0,99.6923556707135,0,0.33758878412529725,0.5621688118726106
-112.36981871375559,34.87856931801834,-112.36757287730556,34.88081647081126,0,99.94315605571691,59.482694308276976,0.3373154446302144,0.5518474605062266
-112.36757287730556,34.87856931807099,-112.36532704085553,34.88081647081126,0,75.86667300790913,24.597823032425698,0.35210077144023577,0.5481686879943246
-112.36532704085553,34.878569318123624,-112.3630812044055,34.88081647081126,0,73.60953061209979,0,0.3617169779259218,0.5651823760994997
-112.3630812044055,34.87856931817627,-112.36083536795547,34.88081647081126,0,49.0310160698786,30.64675745915996,0.413902045988901,0.6017064309002643
-112.36083536795547,34.878569318228905,-112.35858953150544,34.88081647081126,0,61.696102425491404,44.39305887790996,0.366209687521551,0.5802903500494635
-112.35858953150544,34.87856931828154,-112.35634369505541,34.88081647081126,0,35.675971176287426,23.02324578670675,0.3811787921826142,0.6043763955603936
-112.35634369505541,34.87856931833418,-112.35409785860539,34.88081647081126,0,40.817421627809196,51.712108815893046,0.37814894715645564,0.5396796442061211
-112.35409785860539,34.878569318386816,-112.35185202215536,34.88081647081126,0,81.13317559433287,0,0.36774937693431725,0.5574639985329203
-112.35185202215536,34.87856931843945,-112.34960618570533,34.88081647081126,0,57.05643903116122,0,0.37980452515312074,0.5810431695875576
-112.34960618570533,34.87856931849208,-112.3473603492553,34.88081647081126,0,69.97274463655224,0,0.3507547516054888,0.5481784194267404
-112.3473603492553,34.87856931854472,-112.34511451280527,34.88081647081126,0,99.94317946719947,0,0.3320163186998322,0.5219914504290821
