Mininum Longitude,Minimum Latitude,Maximum Longitude,Maximum Latitude,Percent Vegetation Loss,Percent Bare Initial,Percent Significant VH Values,Average NIR/G,Average SWIR1/B
-110.48780776863325,34.87856936176293,-110.48556193218322,34.88081647081126,0,99.75700049124676,99.97830755113372,0.3608271627564478,0.5717132634262339
-110.48556193218322,34.87856936181469,-110.48331609573319,34.88081647081126,0,99.94510398325093,99.92752223338618,0.3679187823173301,0.5750467778608201
-110.48331609573319,34.87856936186645,-110.48107025928316,34.88081647081126,0,99.88240655934445,100.01217064581785,0.3534281045155829,0.5614108947767313
-110.48107025928316,34.8785693619182,-110.47882442283313,34.88081647081126,0,99.94510858701838,99.98395760222898,0.3539729084095566,0.5779412258836178
-110.47882442283313,34.87856936196996,-110.4765785863831,34.88081647081126,0,99.75700968279509,99.96703062431848,0.35576638491229473,0.5719069355502844
-110.4765785863831,34.878569362021715,-110.47433274993307,34.88081647081126,0,99.94511319119633,99.97267606918196,0.3579139046341138,0.5830485618911502
-110.47433274993307,34.87856936207347,-110.47208691348304,34.88081647081126,0,99.75701427825231,99.97832151414569,0.3579698042899591,0.5805573257187578
-110.47208691348304,34.87856936212522,-110.46984107703301,34.88081647081126,0,99.94511779467574,99.96703753145343,0.3745504464642244,0.5917772384651703
-110.46984107703301,34.878569362176975,-110.46759524058298,34.88081647081126,0,99.7570188732483,99.97268297672807,0.37773000901116294,0.5922114224116134
-110.46759524058298,34.878569362228724,-110.46534940413295,34.88081647081126,0,99.94512239810032,99.97268527862501,0.38071191208244354,0.5947889632267381
-110.46534940413295,34.87856936228047,-110.46310356768292,34.88081647081126,0,99.75702346779336,99.96704443833866,0.3849755351656802,0.5932735844691083
-110.46310356768292,34.87856936233222,-110.46085773123289,34.88081647081126,0,99.94512700195301,99.97833302674468,0.3836483646441625,0.5902562302560339
-110.46085773123289,34.87856936238397,-110.45861189478286,34.88081647081126,0,99.75702806254894,100.0121936795157,0.3641186517711486,0.5702493704214653
-110.45861189478286,34.87856936243571,-110.45636605833283,34.88081647081126,0,99.94513160453276,99.92190685197234,0.35739581725528996,0.5617642570403066
-110.45636605833283,34.87856936248746,-110.4541202218828,34.88081647081126,0,99.75703265740918,99.97833993407605,0.3562066722270251,0.5465682903122061
-110.4541202218828,34.8785693625392,-110.45187438543277,34.88081647081126,0,99.9451362079337,100.01220058861644,0.3546483631678675,0.5604603534897123
-110.45187438543277,34.878569362590945,-110.44962854898274,34.88081647081126,0,99.75703725107113,99.92755675337558,0.3437418734661235,0.5533159841752231
-110.44962854898274,34.87856936264269,-110.44738271253271,34.88081647081126,0,99.94514081073538,100.01220519450666,0.34281346568451515,0.5673795469220496
-110.44738271253271,34.87856936269443,-110.44513687608269,34.88081647081126,0,99.7570418445168,99.97270599765801,0.3449542316069276,0.5771552239684556
-110.44513687608269,34.87856936274617,-110.44289103963266,34.88081647081126,0,99.94514541323612,99.93320680012016,0.3479630163130545,0.5707768579211631
-110.44289103963266,34.87856936279791,-110.44064520318263,34.88081647081126,0,99.75704643906073,100.01785510177857,0.35408179692124875,0.5628828273178196
-110.44064520318263,34.878569362849646,-110.4383993667326,34.88081647081126,0,99.94515001576445,99.97271290390555,0.35519986932375885,0.5631338212800389
-110.4383993667326,34.87856936290139,-110.43615353028257,34.88081647081126,0,99.75705103258666,99.93321370287521,0.3581651426989914,0.5588277326451743
-110.43615353028257,34.87856936295312,-110.43390769383254,34.88081647081126,0,99.94515461821963,100.017862010392,0.3554401122467537,0.5599924635237323
-110.43390769383254,34.87856936300486,-110.43166185738251,34.88081647081126,0,99.75705562611003,99.97836280831157,0.36165085473537106,0.5728541329224904
-110.43166185738251,34.87856936305659,-110.42941602093248,34.88081647081126,0,99.9451592201356,99.97272211081508,0.3592909982011567,0.5843203337455507
-110.42941602093248,34.87856936310832,-110.42717018448245,34.88081647081126,0,99.7570602190257,99.97836741141649,0.32879623891878557,0.5672624272206787
-110.42717018448245,34.878569363160054,-110.42492434803242,34.88081647081126,0,99.94516382200565,99.98401285868628,0.29096886790328064,0.5427333393592553
-110.42492434803242,34.87856936321178,-110.42267851158239,34.88081647081126,0,99.757064812443,99.96708587003225,0.3422635488821258,0.5768978064151258
-110.42267851158239,34.878569363263516,-110.42043267513236,34.88081647081126,0,99.94516842394435,99.97837431707765,0.3760616882620323,0.5988284437314412
-110.42043267513236,34.87856936331524,-110.41818683868233,34.88081647081126,0,99.75706940562479,99.98401976386168,0.3899308332627658,0.6095214806045579
-110.41818683868233,34.87856936336697,-110.4159410022323,34.88081647081126,0,99.94517302448892,99.96709277337948,0.36655371699028433,0.5926278788170171
-110.4159410022323,34.8785693634187,-110.41369516578227,34.88081647081126,0,99.75707399825001,99.97838122120946,0.37363410835828864,0.600289932348977
-110.48780776863325,34.876322254370365,-110.48556193218322,34.8785693634187,0,99.94501013956071,99.97261815168422,0.37169231414398085,0.5857010852061894
-110.48556193218322,34.87632225442213,-110.48331609573319,34.8785693634187,0,100.13311455314604,99.92183274998713,0.37821618972882143,0.5899113403093095
-110.48331609573319,34.876322254473884,-110.48107025928316,34.8785693634187,0,100.0077154491936,100.01212416139731,0.32312507655817,0.5455323510488135
-110.48107025928316,34.87632225452564,-110.47882442283313,34.8785693634187,0,100.13311916622605,99.97262506077867,0.35837743245135156,0.5800908975344623
-110.47882442283313,34.876322254577396,-110.4765785863831,34.8785693634187,0,99.9450193477901,99.96698421098803,0.35683485368370343,0.5732639376985394
-110.4765785863831,34.87632225462915,-110.47433274993307,34.8785693634187,0,100.13312377847703,99.96698651403794,0.3655580299716057,0.5864359068954083
-110.47433274993307,34.87632225468091,-110.47208691348304,34.8785693634187,0,99.9450239523983,99.97263196833734,0.3656504651845275,0.5902946857960519
-110.47208691348304,34.876322254732656,-110.46984107703301,34.8785693634187,0,100.13312839094075,99.9669911188488,0.37680542461558514,0.6019093814887566
-110.46984107703301,34.87632225478441,-110.46759524058298,34.8785693634187,0,99.94502855602737,99.966993421249,0.3805011107146584,0.6047803635152288
-110.46759524058298,34.87632225483616,-110.46534940413295,34.8785693634187,0,100.13313300260207,99.97263887497765,0.38887281048584466,0.6058365771019446
-110.46534940413295,34.87632225488791,-110.46310356768292,34.8785693634187,0,99.94503315939099,99.96699802562429,0.39203112307676863,0.6001405015181922
-110.46310356768292,34.87632225493966,-110.46085773123289,34.8785693634187,0,100.13313761520931,99.9670003278128,0.3736834446976425,0.5798767818901788
-110.46085773123289,34.87632225499141,-110.45861189478286,34.8785693634187,0,99.94503776285427,100.0177903480715,0.3641827439868068,0.5616635376018405
-110.45861189478286,34.87632225504315,-110.45636605833283,34.8785693634187,0,100.13314222656642,99.92186036501634,0.3523640564486897,0.555464074512731
-110.45636605833283,34.8763222550949,-110.4541202218828,34.8785693634187,0,99.94504236581867,99.96700723407528,0.36199277193183144,0.5609320387405348
-110.4541202218828,34.87632225514664,-110.45187438543277,34.8785693634187,0,100.13314683844308,100.01215410432556,0.36503392129326756,0.5621603815721226
-110.45187438543277,34.87632225519838,-110.44962854898274,34.8785693634187,0,99.94504696830789,99.92186726795467,0.35812419942309925,0.5690574807173425
-110.44962854898274,34.87632225525013,-110.44738271253271,34.8785693634187,0,100.13315144994412,100.01215871025441,0.3462431178638336,0.5726564724266116
-110.44738271253271,34.876322255301865,-110.44513687608269,34.8785693634187,0,99.94505157040929,99.96701644068881,0.356992207877374,0.5837555209089718
-110.44513687608269,34.87632225535361,-110.44289103963266,34.8785693634187,0,100.13315606120041,99.92187417045913,0.35333317176118423,0.5810370441926018
-110.44289103963266,34.87632225540535,-110.44064520318263,34.8785693634187,0,99.94505617404974,100.01216561912048,0.3619746154422461,0.5747757814878189
-110.44064520318263,34.87632225545708,-110.4383993667326,34.8785693634187,0,100.13316067246404,99.96702334681181,0.359668368826088,0.5620188138618665
-110.4383993667326,34.876322255508825,-110.43615353028257,34.8785693634187,0,99.94506077582874,99.9218810722732,0.3633530100016718,0.5588257810531534
-110.43615353028257,34.87632225556056,-110.43390769383254,34.8785693634187,0,100.13316528372333,100.01217252731803,0.35872079941541446,0.5551576617798402
-110.43390769383254,34.876322255612294,-110.43166185738251,34.8785693634187,0,100.00776544192315,99.96703025173467,0.3577435132160624,0.561396004817931
-110.43166185738251,34.87632225566403,-110.42941602093248,34.8785693634187,0,100.1331698939963,99.967032553044,0.36229843971007075,0.5877847217439089
-110.42941602093248,34.876322255715756,-110.42717018448245,34.8785693634187,0,100.0077700460877,99.9670348540238,0.31577477114399616,0.563201700575561
-110.42717018448245,34.87632225576749,-110.42492434803242,34.8785693634187,0,100.13317450473814,99.96703715613589,0.3032632736425265,0.5491916099884175
-110.42492434803242,34.87632225581922,-110.42267851158239,34.8785693634187,0,100.07047606708805,99.96703945724929,0.3459248053294035,0.5810350494126219
-110.42267851158239,34.87632225587095,-110.42043267513236,34.8785693634187,0,100.1331791149352,99.96704175868383,0.38112121029663526,0.603040011143539
-110.42043267513236,34.87632225592268,-110.41818683868233,34.8785693634187,0,100.07048067465409,99.9670440600528,0.3795153638567821,0.5971406079096968
-110.41818683868233,34.87632225597441,-110.4159410022323,34.8785693634187,0,100.13318372458507,99.96704636068554,0.34916591362997673,0.5823041990125583
-110.4159410022323,34.876322256026135,-110.41369516578227,34.8785693634187,0,100.07048528206599,99.96704866270227,0.3747313055828782,0.5981816459703658
-110.48780776863325,34.8740751469778,-110.48556193218322,34.876322256026135,0,99.75690101284394,100.01771565557893,0.38015945908451,0.5875249857624018
-110.48556193218322,34.874075147029565,-110.48331609573319,34.876322256026135,0,99.88230465004968,99.97821647450722,0.33893021607802387,0.5475686916656872
-110.48331609573319,34.87407514708132,-110.48107025928316,34.876322256026135,0,99.88230695048057,100.05722175095303,0.3312258492971379,0.5596376523707575
-110.48107025928316,34.87407514713308,-110.47882442283313,34.876322256026135,0,99.88230925122,100.01772256790869,0.3516916132695923,0.573443914324525
-110.47882442283313,34.87407514718483,-110.4765785863831,34.876322256026135,0,99.75691020364609,100.01208172778652,0.35438829155716345,0.582484119144388
-110.4765785863831,34.87407514723659,-110.47433274993307,34.876322256026135,0,99.88231385202351,100.01772717494966,0.3581496388663525,0.5861196823985001
-110.47433274993307,34.874075147288345,-110.47208691348304,34.876322256026135,0,99.75691479966716,100.01772947844782,0.3662273075771311,0.5935658701013591
-110.47208691348304,34.87407514734009,-110.46984107703301,34.876322256026135,0,99.88231845269827,100.00644564124646,0.3700529856947103,0.5965956151675766
-110.46984107703301,34.87407514739185,-110.46759524058298,34.876322256026135,0,99.75691939484511,100.0177340856399,0.37166976873716434,0.5958295417673712
-110.46759524058298,34.8740751474436,-110.46534940413295,34.876322256026135,0,99.88232305325792,100.01773638865843,0.3818561120143082,0.5996268330969989
-110.46534940413295,34.87407514749535,-110.46310356768292,34.876322256026135,0,99.75692398950397,100.00645255091649,0.37471875146160794,0.5727463301761299
-110.46310356768292,34.874075147547096,-110.46085773123289,34.876322256026135,0,99.88232765403347,100.0177409956714,0.3687231720715621,0.5578519986910712
-110.46085773123289,34.874075147598845,-110.45861189478286,34.876322256026135,0,99.75692858405026,94.60602086083266,0.36628194218145976,0.5503084364719502
-110.45861189478286,34.874075147650586,-110.45636605833283,34.876322256026135,0,99.8823322535731,97.46705286580594,0.3684007246464741,0.555644585626153
-110.45636605833283,34.874075147702335,-110.4541202218828,34.876322256026135,0,99.75693317869772,100.01774790553041,0.3620472136387885,0.5637588439923855
