2.961925853003643638e+01,3.069330364697765656e+00,2.962150436648646235e+01,3.071576292563472865e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.686301906475498047e-01,6.926345062016666665e-01,8.280394558591104897e+02,8.251351962463098744e+02,9.030862693962413701e+00,1.000000000000000000e+00,1.080527387951549373e-01,2.865392758462829148e-01,nan
2.961701269358641042e+01,3.069330364711628345e+00,2.961925853003643638e+01,3.071576292563472865e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.816735813742273997e-01,6.906659792976841405e-01,8.267790389067704382e+02,-5.947503741229938896e+03,-6.763802524054828609e+03,6.335630320226997014e-01,1.025926764121828094e-01,2.846699934262545417e-01,nan
2.961476685713638446e+01,3.069330364725490146e+00,2.961701269358641042e+01,3.071576292563472865e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.720174945967414271e-01,6.965031878642997665e-01,8.268090960451972933e+02,8.360420959472655795e+02,2.515414773692255679e+01,1.000000000000000000e+00,1.054801296138877659e-01,2.836569873308549816e-01,nan
2.961252102068635850e+01,3.069330364739351058e+00,2.961476685713638446e+01,3.071576292563472865e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.365465060058930202e-01,6.887925862899907381e-01,8.348054191363249856e+02,8.523626098632812500e+02,2.288275146484375000e+01,1.000000000000000000e+00,1.145905640320433461e-01,2.792341030859801232e-01,nan
2.961027518423633254e+01,3.069330364753210638e+00,2.961252102068635850e+01,3.071576292563472865e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.934739070786618553e-01,6.869120854584043201e-01,8.340385114913319740e+02,-3.964802530440894770e+03,-4.786127970878457745e+03,5.670628183361628993e-01,1.040842908154679392e-01,3.007899774542217575e-01,nan
2.960802934778630657e+01,3.069330364767069330e+00,2.961027518423633254e+01,3.071576292563472865e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.500994269173576701e-01,6.789870671698957638e-01,8.308359405884672242e+02,8.326904095726607693e+02,1.302198879991933289e+01,1.000000000000000000e+00,1.130101891941617531e-01,2.825501317808663537e-01,nan
2.960578351133628061e+01,3.069330364780927134e+00,2.960802934778630657e+01,3.071576292563472865e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.541260579585679302e-01,6.845732201890792901e-01,8.264998305850461975e+02,8.379854992641492117e+02,1.664251263221997945e+01,1.000000000000000000e+00,1.129689801257984239e-01,2.925401046974799302e-01,nan
2.960353767488625465e+01,3.069330364794783605e+00,2.960578351133628061e+01,3.071576292563472865e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.841275284934094092e-01,6.941221273249988943e-01,8.202855610141740499e+02,-8.416694305419921875e+03,-9.224691558837890625e+03,5.000000000000000000e-01,1.067943175845356973e-01,2.976628763437432768e-01,nan
2.960129183843622869e+01,3.069330364808639189e+00,2.960353767488625465e+01,3.071576292563472865e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.659405684944177395e-01,6.864785089700112808e-01,8.248786920426950928e+02,-3.495390636932527286e+03,-4.312541462842670626e+03,7.659476824231298275e-01,1.051456788443859286e-01,2.758672426648978160e-01,nan
2.959904600198620273e+01,3.069330364822493440e+00,2.960129183843622869e+01,3.071576292563472865e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.846684428449648641e-01,6.955398111870235711e-01,8.224488931556356874e+02,8.168670043945312500e+02,6.362426757812500000e+00,1.000000000000000000e+00,1.058827541694948859e-01,2.968347705894359145e-01,nan
2.959680016553617676e+01,3.069330364836346803e+00,2.959904600198620273e+01,3.071576292563472865e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.852085587734333405e-01,6.881050966228317023e-01,8.311607677109793713e+02,8.311171379511646364e+02,1.024751887960774255e+01,1.000000000000000000e+00,9.714623757154634831e-02,2.740883323724345733e-01,nan
2.959455432908615080e+01,3.069330364850199278e+00,2.959680016553617676e+01,3.071576292563472865e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.561239071697814174e-01,6.777481795578143009e-01,8.284310169491521947e+02,-3.452178277515446098e+03,-4.269757020546208878e+03,3.709198813056380217e-01,1.022093255057060501e-01,2.677972622310377249e-01,nan
2.959230849263612484e+01,3.069330364864050420e+00,2.959455432908615080e+01,3.071576292563472865e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.767462780850567183e-01,6.955108376614095311e-01,8.319107747910543367e+02,8.513013876468007766e+02,3.009070628353638455e+01,4.362850971922246357e-01,1.100161443225515512e-01,3.010776763358695152e-01,nan
2.959006265618609888e+01,3.069330364877900674e+00,2.959230849263612484e+01,3.071576292563472865e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.382769766603807460e-01,6.902124968484357748e-01,8.328134913914758499e+02,8.386614310100266039e+02,1.858090480245445519e+01,6.747181964573267798e-01,1.118974315961850652e-01,2.729680206038716528e-01,nan
2.958781681973607292e+01,3.069330364891750040e+00,2.959006265618609888e+01,3.071576292563472865e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.643210108283112980e-01,6.881959813279897586e-01,8.244948587570623886e+02,-4.168062757108275946e+03,-4.981579664922557640e+03,3.588145896656534384e-01,1.023075868845517572e-01,2.662894621562063024e-01,nan
2.958557098328604695e+01,3.069330364905598074e+00,2.958781681973607292e+01,3.071576292563472865e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.649914139852489692e-01,6.958002840936031719e-01,8.238088326650475892e+02,4.354506302852048975e+03,3.537319642043180465e+03,6.925207756232687646e-03,1.069502059992142179e-01,2.742595014854277702e-01,nan
2.958332514683602099e+01,3.069330364919445220e+00,2.958557098328604695e+01,3.071576292563472865e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.874833569121140409e-01,6.940367525081847511e-01,8.229846449136282445e+02,8.687701721191406250e+02,5.623217773437500000e+01,-9.990000000000000000e+02,9.966773245812514392e-02,2.823623411540766570e-01,nan
2.958107931038599503e+01,3.069330364933291033e+00,2.958332514683602099e+01,3.071576292563472865e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.688284197074780835e-01,6.880599939716302016e-01,8.264031301203460771e+02,-9.216151658717641112e+03,-1.003414471774043523e+04,2.209705372616984353e-01,1.048888835377865814e-01,2.833376804011668026e-01,nan
2.957883347393596907e+01,3.069330364947136403e+00,2.958107931038599503e+01,3.071576292563472865e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.115558995845140622e-01,6.759092498758202394e-01,8.419463701027432307e+02,1.613674813787089079e+03,7.838014474757575272e+02,5.438362260792166669e-01,1.065855972651456457e-01,2.494091244335767676e-01,nan
2.957658763748594311e+01,3.069330364960979995e+00,2.957883347393596907e+01,3.071576292563472865e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.909585447147899018e-01,6.862198430695131135e-01,8.508821370079626831e+02,8.645829162597656250e+02,1.953112792968750000e+01,-9.990000000000000000e+02,9.731716871169071581e-02,2.778010297151330410e-01,nan
2.957434180103591714e+01,3.069330364974823144e+00,2.957658763748594311e+01,3.071576292563472865e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.918675845956127057e-01,7.046507324327169197e-01,8.661331713656137481e+02,1.734748835024626487e+03,8.733641065514606225e+02,6.521739130434782705e-01,1.018577982885865013e-01,2.887377952968693817e-01,nan
2.957209596458589118e+01,3.069330364988664961e+00,2.957434180103591714e+01,3.071576292563472865e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.770414762750690540e-01,6.832632339097688412e-01,9.005655659046005894e+02,1.661884835459019996e+03,7.640990414306195362e+02,6.738138686131387445e-01,1.062026936990030090e-01,2.863986146395849364e-01,nan
2.956985012813586522e+01,3.069330365002505445e+00,2.957209596458589118e+01,3.071576292563472865e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.821950289907061649e-01,6.868922071815606323e-01,9.002184323469620040e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,1.070389628049623898e-01,2.967203826119165222e-01,nan
2.956760429168583926e+01,3.069330365016345485e+00,2.956985012813586522e+01,3.071576292563472865e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.659606572677585490e-01,6.720467355312451652e-01,9.235871186440676865e+02,9.037422286087731891e+02,-8.394290707665636120e+00,2.808676307007786366e-01,1.134775501584690677e-01,3.033669390198608373e-01,nan
2.956535845523581330e+01,3.069330365030184193e+00,2.956760429168583926e+01,3.071576292563472865e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.744450632743896890e-01,6.836820882650205267e-01,9.259398814563932092e+02,1.006290791697316308e+03,8.143882256049614909e+01,4.058441558441558926e-03,1.142576537040578821e-01,3.121682366538110487e-01,nan
2.956311261878578733e+01,3.069330365044021569e+00,2.956535845523581330e+01,3.071576292563472865e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.843281718840166228e-01,6.799612511249002456e-01,9.168380957759206922e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,1.110385000022966195e-01,3.150735408178692021e-01,nan
2.956086678233576137e+01,3.069330365057858057e+00,2.956311261878578733e+01,3.071576292563472865e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.718178331732713726e-01,6.745649286699063607e-01,9.247613373242221542e+02,8.838768430071751254e+02,-3.088577223472560362e+01,2.311876699909338195e-01,1.106446514514385637e-01,2.970774366412834988e-01,nan
2.955862094588573541e+01,3.069330365071693656e+00,2.956086678233576137e+01,3.071576292563472865e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.888660138577428205e-01,6.836223303184150168e-01,9.228566184775248757e+02,1.008826309526722866e+03,9.369222661603123470e+01,1.996867658574784654e-01,1.097298959635747972e-01,3.134041443578214903e-01,nan
2.955637510943570945e+01,3.069330365085528367e+00,2.955862094588573541e+01,3.071576292563472865e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.862996115321816637e-01,6.785317869493835419e-01,9.104100406595890718e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,1.078656697190685243e-01,3.094267109882991029e-01,nan
2.955412927298568349e+01,3.069330365099361746e+00,2.955637510943570945e+01,3.071576292563472865e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.917600682573114002e-01,6.791792048721474462e-01,9.008385949059696713e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,1.031718562315282195e-01,2.992863908601846590e-01,nan
2.964171689453669600e+01,3.071576292563472865e+00,2.964396273098672197e+01,3.073822220567866470e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.483055051289793314e-01,7.037012599256812218e-01,8.210577140275577221e+02,8.088910522460937500e+02,1.475463867187500000e+00,1.000000000000000000e+00,1.012177819688940272e-01,2.454929430692173176e-01,nan
2.963947105808667004e+01,3.071576292577346212e+00,2.964171689453669600e+01,3.073822220567866470e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.672683235603594776e-01,7.005794700062331071e-01,8.205672029353653443e+02,8.182495718624481924e+02,8.100666347009646273e+00,1.000000000000000000e+00,1.023416612529771952e-01,2.649451451466652840e-01,nan
2.963722522163664408e+01,3.071576292591218227e+00,2.963947105808667004e+01,3.073822220567866470e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.890074256546026010e-01,7.070929237191011518e-01,8.209496670804647920e+02,1.695497668296986831e+03,8.849456905687807193e+02,-9.990000000000000000e+02,1.006017336161163095e-01,2.810790386065245006e-01,nan
2.963497938518661812e+01,3.071576292605089797e+00,2.963722522163664408e+01,3.073822220567866470e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.487550232011978224e-01,6.947757299836112566e-01,8.229957648653221440e+02,-1.151767607140174368e+04,-1.232442762263371515e+04,-9.990000000000000000e+02,1.002539120026590957e-01,2.453853582080600670e-01,nan
2.963273354873659216e+01,3.071576292618960036e+00,2.963497938518661812e+01,3.073822220567866470e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.813166577160166826e-01,6.924437843686124250e-01,8.247255433248656118e+02,-5.291584344924894140e+03,-6.107841095816604138e+03,5.890191897654584174e-01,1.021181582630017876e-01,2.828654685001926739e-01,nan
2.963048771228656619e+01,3.071576292632828942e+00,2.963273354873659216e+01,3.073822220567866470e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.721805584514723986e-01,6.935197610930382561e-01,8.244385262088807167e+02,2.040886846675268544e+03,1.226385089801770846e+03,-9.990000000000000000e+02,1.067741697589753985e-01,2.853101590012545041e-01,nan
2.962824187583654023e+01,3.071576292646696960e+00,2.963048771228656619e+01,3.073822220567866470e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.071375589953802221e-01,6.971595870353566315e-01,8.232293313756488260e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,9.535674811284360064e-02,2.833012069698246926e-01,nan
2.962599603938651427e+01,3.071576292660564089e+00,2.962824187583654023e+01,3.073822220567866470e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.110654396547921863e-01,6.981244882118162742e-01,8.247484482564037762e+02,-6.370424079225508649e+03,-7.184618380696452732e+03,4.367873078829945244e-01,9.820243523397907681e-02,2.952776549958505137e-01,nan
2.962375020293648831e+01,3.071576292674430331e+00,2.962599603938651427e+01,3.073822220567866470e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.795935698363517741e-01,6.780587813014138376e-01,8.218570219011061226e+02,2.035718587239583258e+03,1.224933227539062500e+03,-9.990000000000000000e+02,8.829139327116956870e-02,2.398704972862692464e-01,nan
2.962150436648646235e+01,3.071576292688295240e+00,2.962375020293648831e+01,3.073822220567866470e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.683016260196688041e-01,6.930276105477906068e-01,8.158393381522471373e+02,8.292708129882812500e+02,1.781420898437500000e+01,1.000000000000000000e+00,1.059629124561138475e-01,2.784197305820435564e-01,nan
2.961925853003643638e+01,3.071576292702159261e+00,2.962150436648646235e+01,3.073822220567866470e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.711305834807028692e-01,6.990736369052011900e-01,8.204390023699352241e+02,-4.081721297913946728e+03,-4.891981912866101993e+03,7.350663716814159754e-01,1.089849775356088180e-01,2.919128423365160985e-01,nan
2.961701269358641042e+01,3.071576292716021950e+00,2.961925853003643638e+01,3.073822220567866470e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.850622310055767272e-01,6.928585015767644295e-01,8.204074283133892322e+02,-1.767364953251347833e+04,-1.848680156681029985e+04,-9.990000000000000000e+02,1.003311168281720150e-01,2.825506957245960127e-01,nan
2.961476685713638446e+01,3.071576292729883750e+00,2.961701269358641042e+01,3.073822220567866470e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.646978208021160350e-01,6.866704074672824731e-01,8.225743731646708738e+02,8.246678856147134411e+02,1.017073854063209382e+01,1.000000000000000000e+00,1.041818494926552291e-01,2.731142081869391558e-01,nan
2.961252102068635850e+01,3.071576292743744663e+00,2.961476685713638446e+01,3.073822220567866470e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.470886947968375047e-01,6.772661326090161360e-01,8.303353269762452555e+02,-6.899188118388220573e+03,-7.721749597949914460e+03,3.024911032028470004e-01,1.051470760608186200e-01,2.648917451611184637e-01,nan
2.961027518423633254e+01,3.071576292757604243e+00,2.961252102068635850e+01,3.073822220567866470e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.316228349431924904e-01,6.734525943387399405e-01,8.269786633551590285e+02,-1.986276362271675907e+03,-2.802933676601366642e+03,7.460317460317459348e-01,1.116991532326686853e-01,2.707140545883052751e-01,nan
2.960802934778630657e+01,3.071576292771462935e+00,2.961027518423633254e+01,3.073822220567866470e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.572394497886072662e-01,6.802588294379968703e-01,8.255106971493079300e+02,8.270636701544615335e+02,1.115816946775334273e+01,1.000000000000000000e+00,1.103701999897790803e-01,2.846857300749785491e-01,nan
2.960578351133628061e+01,3.071576292785320739e+00,2.960802934778630657e+01,3.073822220567866470e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.471916587056717463e-01,6.810849214182348454e-01,8.248559412926894083e+02,8.215018920898437500e+02,1.001000976562500000e+01,1.000000000000000000e+00,1.116770677407414869e-01,2.799345831867666723e-01,nan
2.960353767488625465e+01,3.071576292799177210e+00,2.960578351133628061e+01,3.073822220567866470e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.606440171774853320e-01,6.832849723351817062e-01,8.245193338978263000e+02,-6.753252235228986137e+03,-7.568400917882641807e+03,5.896265560165975250e-01,1.068400144846183009e-01,2.793296633692420317e-01,nan
2.960129183843622869e+01,3.071576292813032794e+00,2.960353767488625465e+01,3.073822220567866470e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.821049266387930743e-01,6.911385294477165875e-01,8.169116518008349885e+02,8.238711604803379487e+02,1.916910488504758803e+01,1.000000000000000000e+00,9.939138792785059962e-02,2.732559642753443763e-01,nan
2.959904600198620273e+01,3.071576292826887045e+00,2.960129183843622869e+01,3.073822220567866470e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.556904639316292194e-01,6.846548878838790708e-01,8.254365791701942499e+02,8.296445642833641614e+02,1.123411270196292477e+01,1.000000000000000000e+00,1.085275144753278936e-01,2.797294623593119534e-01,nan
2.959680016553617676e+01,3.071576292840740408e+00,2.959904600198620273e+01,3.073822220567866470e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.479145851776284548e-01,6.880980802936838003e-01,8.213938607380654275e+02,-8.245913030571044146e+03,-9.056476308761233668e+03,4.232189973614775558e-01,1.120298889820247612e-01,2.821862662571936742e-01,nan
2.959455432908615080e+01,3.071576292854592882e+00,2.959680016553617676e+01,3.073822220567866470e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.492883278877307207e-01,6.912573985508203567e-01,8.209892133054723899e+02,1.531260366978750653e+02,-6.576515405453393441e+02,6.715806715806715843e-01,1.157905472698832899e-01,2.925773474777888516e-01,nan
2.959230849263612484e+01,3.071576292868444025e+00,2.959455432908615080e+01,3.073822220567866470e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.684472298792414335e-01,6.991729583495502887e-01,8.248423459020091286e+02,8.683138026015049036e+02,5.945014843160921458e+01,6.501340482573726431e-01,1.070463941281321607e-01,2.798087938146481268e-01,nan
2.959006265618609888e+01,3.071576292882294279e+00,2.959230849263612484e+01,3.073822220567866470e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.576339939888213859e-01,6.953777990158275246e-01,8.353723056088474550e+02,-8.070642484987524767e+03,-8.895110610373296367e+03,3.783382789317507600e-01,1.104047317952936424e-01,2.826617494670627395e-01,nan
2.958781681973607292e+01,3.071576292896143645e+00,2.959006265618609888e+01,3.073822220567866470e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.585432912849162879e-01,6.907379688075752089e-01,8.264070476620732961e+02,8.780101608720798367e+02,6.245023178051199864e+01,4.631877022653722031e-01,1.091277658553291008e-01,2.818231846490397152e-01,nan
2.958557098328604695e+01,3.071576292909991679e+00,2.958781681973607292e+01,3.073822220567866470e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.775024780543785763e-01,6.972839140471059904e-01,8.203376044253777764e+02,8.434048015887921110e+02,3.190454101562500355e+01,5.000000000000000000e-01,9.740581900344391642e-02,2.631892684169408470e-01,nan
2.958332514683602099e+01,3.071576292923838825e+00,2.958557098328604695e+01,3.073822220567866470e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.862735252086783477e-01,7.006326290716781147e-01,8.283837038708944647e+02,-2.805476745605468750e+03,-3.625614331054687682e+03,2.000000000000000111e-01,1.028236389224951586e-01,2.881269806573980574e-01,nan
2.958107931038599503e+01,3.071576292937684638e+00,2.958332514683602099e+01,3.073822220567866470e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.815590061951062317e-01,6.988445121041944041e-01,8.318280438220010637e+02,-2.197067859399619465e+03,-3.017883626344824734e+03,1.071428571428571369e-01,1.015148564115870011e-01,2.797433433031882855e-01,nan
2.957883347393596907e+01,3.071576292951530007e+00,2.958107931038599503e+01,3.073822220567866470e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.453812310044562128e-01,6.925751094448763245e-01,8.380490915246584791e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,-9.990000000000000000e+02,1.127807288179121514e-01,2.801874966911003795e-01,nan
2.957658763748594311e+01,3.071576292965373600e+00,2.957883347393596907e+01,3.073822220567866470e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.823704761730030599e-01,6.966498698139459433e-01,8.430304261924918592e+02,8.371838426776960205e+02,4.231180988548290500e+00,4.758876523582405427e-01,1.045410434271772937e-01,2.882867669600423510e-01,nan
2.957434180103591714e+01,3.071576292979216749e+00,2.957658763748594311e+01,3.073822220567866470e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.905165551096081877e-01,6.824696946155700550e-01,8.511973684210522606e+02,1.983601797587303281e+03,1.139539814741308646e+03,1.541202672605790636e-01,1.010624889941529325e-01,2.856221869676220382e-01,nan
2.957209596458589118e+01,3.071576292993058566e+00,2.957434180103591714e+01,3.073822220567866470e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.730660268192092399e-01,6.775945797325263475e-01,8.526397697776772020e+02,3.367160400390625000e+03,2.498601440429687500e+03,-9.990000000000000000e+02,1.055366325748842288e-01,2.820269261965644425e-01,nan
2.956985012813586522e+01,3.071576293006899050e+00,2.957209596458589118e+01,3.073822220567866470e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.620275117108614937e-01,6.867852755368168971e-01,8.536570331903361648e+02,8.137189268115487266e+02,-2.876838152536693016e+01,1.000000000000000000e+00,1.118594013526720693e-01,2.887987478907217409e-01,nan
2.956760429168583926e+01,3.071576293020739090e+00,2.956985012813586522e+01,3.073822220567866470e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.655505473500704650e-01,6.890747265840937441e-01,8.649635193133042321e+02,9.479486079059846588e+02,9.128852723297711691e+01,1.637399145704793446e-01,1.075163826810060647e-01,2.840268743761525938e-01,nan
2.956535845523581330e+01,3.071576293034577798e+00,2.956760429168583926e+01,3.073822220567866470e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.040573898225902516e-01,6.961011719264728059e-01,8.893097280216677518e+02,8.705481386560762758e+02,-2.422415491302767787e+00,-9.990000000000000000e+02,9.827265538359429564e-02,2.901660179536220685e-01,nan
2.956311261878578733e+01,3.071576293048415174e+00,2.956535845523581330e+01,3.073822220567866470e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.960629003143679050e-01,6.767936637159930324e-01,8.806685859441150797e+02,8.585078125000000000e+02,8.928833007812500000e+00,1.000000000000000000e+00,1.050701214668779832e-01,3.111233630180022525e-01,nan
